gene_id	gene_name	BT-549_count	BT-549_FPKM
ENSG00000021300	PLEKHB1	15	0.143386998
ENSG00000217026	RPL10P1	1	0.145596823
ENSG00000217027	TPT1P4	0	0
ENSG00000213332	SLC25A5P6	1	0.105828842
ENSG00000261013	CTD-2050B12.1	0	0
ENSG00000100399	CHADL	3	0.07683712
ENSG00000216378	RP3-344J20.1	0	0
ENSG00000100393	EP300	1393	8.90622377
ENSG00000213331	RP11-713C19.2	1	0.139116252
ENSG00000100395	L3MBTL2	584	5.190230182
ENSG00000253148	RGS21	0	0
ENSG00000223202	RN7SKP297	0	0
ENSG00000232353	RP11-655G22.1	0	0
ENSG00000213338	ATF4P1	0	0
ENSG00000196550	FAM72A	39	0.493513391
ENSG00000261019	RP11-111K18.2	0	0
ENSG00000196557	CACNA1H	23	0.150098047
ENSG00000222352	RN7SKP221	0	0
ENSG00000282206	RP11-141C7.5	1	0.689443777
ENSG00000197208	SLC22A4	30	1.006148623
ENSG00000239468	RN7SL569P	0	0
ENSG00000239462	CTD-2021J15.1	2	0.474970076
ENSG00000151292	CSNK1G3	566	3.944603339
ENSG00000113141	IK	1409	21.14766978
ENSG00000239464	RN7SL691P	0	0
ENSG00000239465	RP11-330L19.2	0	0
ENSG00000217686	NUS1P4	0	0
ENSG00000217684	RPS3AP24	0	0
ENSG00000217680	RP11-415D17.1	1	0.209295432
ENSG00000211947	IGHV3-21	0	0
ENSG00000026652	AGPAT4	252	1.478927439
ENSG00000205955	HSP90AA5P	2	0.085589954
ENSG00000177971	IMP3	483	11.85462369
ENSG00000211945	IGHV1-18	0	0
ENSG00000205959	RP11-689P11.2	1	0.024857994
ENSG00000185158	LRRC37B	127	0.607021027
ENSG00000211683	KB-1572G7.3	1	0.086259755
ENSG00000211685	IGLC7	0	0
ENSG00000211689	TRGC1	0	0
ENSG00000185155	MIXL1	4	0.118330609
ENSG00000185156	MFSD6L	0	0
ENSG00000225193	RPS12P26	2	0.473770656
ENSG00000229565	AC108056.1	0	0
ENSG00000229562	ZFYVE9P1	1	0.054387676
ENSG00000229563	LINC01204	1	0.01658372
ENSG00000229560	LYARP1	0	0
ENSG00000255043	NAV2-AS5	0	0
ENSG00000255040	RP11-677N16.1	1	0.09869932
ENSG00000229568	SMC4P1	0	0
ENSG00000229569	RP11-481G8.2	1	0.046464001
ENSG00000213260	YWHAZP5	23	2.955492236
ENSG00000106635	BCL7B	388	3.889792449
ENSG00000106636	YKT6	1060	12.1320843
ENSG00000261103	RP11-298D21.3	0	0
ENSG00000280299	RP11-583F2.7	1	0.150022966
ENSG00000280298	AC007163.2	0	0
ENSG00000106633	GCK	0	0
ENSG00000280295	RP11-358B23.6	1	0.057243195
ENSG00000213269	AC004386.4	1	0.123212029
ENSG00000280296	RP11-78J21.6	0	0
ENSG00000106638	TBL2	411	2.466059981
ENSG00000225196	RP5-1118D24.2	0	0
ENSG00000255045	RP11-677M14.2	0	0
ENSG00000123584	MAGEA9	1	0.05168928
ENSG00000260668	RP11-744D14.1	4	0.677303898
ENSG00000152670	DDX4	1	0.016272883
ENSG00000152672	CLEC4F	1	0.032444413
ENSG00000143643	TTC13	496	7.316857942
ENSG00000124588	NQO2	203	1.521103564
ENSG00000143641	GALNT2	3134	25.34167353
ENSG00000124587	PEX6	177	3.569925646
ENSG00000167332	OR51E2	0	0
ENSG00000167333	TRIM68	27	0.306961058
ENSG00000009830	POMT2	348	1.792379554
ENSG00000281657	LINC00976	0	0
ENSG00000281655	RP11-817J15.3	0	0
ENSG00000281652	DUX4L7	0	0
ENSG00000220161	FLJ35934	9	0.451211691
ENSG00000258056	RP11-644F5.11	9	0.585043017
ENSG00000244183	RP11-641C17.1	0	0
ENSG00000178927	C17orf62	420	1.628781629
ENSG00000178921	PFAS	1827	15.93973272
ENSG00000178922	HYI	172	2.459175277
ENSG00000178928	TPRX1	0	0
ENSG00000266341	RP5-890E16.4	0	0
ENSG00000266340	RP11-848P1.4	1	0.140365799
ENSG00000168310	IRF2	289	6.71371416
ENSG00000168314	MOBP	0	0
ENSG00000262456	RP1-59D14.1	0	0
ENSG00000262454	MIR193BHG	9	0.316541835
ENSG00000229492	AC004019.10	0	0
ENSG00000241073	RP4-714D9.2	0	0
ENSG00000268416	CTD-2626G11.2	0	0
ENSG00000114268	PFKFB4	259	3.207787177
ENSG00000241074	RN7SL813P	0	0
ENSG00000268412	TRMT112P6	8	2.01734602
ENSG00000200673	RN7SKP174	0	0
ENSG00000040487	PQLC2	346	6.72126644
ENSG00000200674	RN7SKP160	0	0
ENSG00000204709	LINC01556	0	0
ENSG00000204703	OR2B3	0	0
ENSG00000204702	OR2J1	0	0
ENSG00000204701	OR2J3	0	0
ENSG00000204700	OR2J2	0	0
ENSG00000204706	MAMDC2-AS1	1	0.00772486
ENSG00000204705	UBTFL5	0	0
ENSG00000204704	OR2W1	0	0
ENSG00000227973	PIN4P1	5	1.184319983
ENSG00000217929	CICP18	1	0.033344365
ENSG00000153107	ANAPC1	701	4.176184958
ENSG00000228778	RP11-129J12.1	0	0
ENSG00000228779	Z69666.2	0	0
ENSG00000228775	WEE2-AS1	1	0.016352346
ENSG00000228776	RP11-319C21.1	0	0
ENSG00000228777	RP11-282C5.1	0	0
ENSG00000228770	AC007327.6	0	0
ENSG00000228771	RP11-552J9.1	0	0
ENSG00000228772	RP1-309H15.2	0	0
ENSG00000279268	RP11-628M2.1	0	0
ENSG00000279269	RP11-573M3.5	0	0
ENSG00000222685	RN7SKP119	0	0
ENSG00000279260	OR4X1	0	0
ENSG00000279261	AL360294.1	0	0
ENSG00000279262	CTD-3137H5.5	0	0
ENSG00000279263	OR2L8	0	0
ENSG00000279264	RP11-417J1.6	0	0
ENSG00000279265	AC000123.3	2	0.406970021
ENSG00000279266	RP11-371I20.2	1	0.025097525
ENSG00000279267	RP11-395L14.18	20	0.918771694
ENSG00000226646	RPL7P37	1	0.12705197
ENSG00000226647	RP11-336A10.2	5	0.27899507
ENSG00000226644	RP11-128M1.1	0	0
ENSG00000253839	RP11-431D12.1	0	0
ENSG00000226642	ACTG1P12	1	0.080415398
ENSG00000226643	RP11-358H9.1	0	0
ENSG00000226640	RP11-21J7.1	0	0
ENSG00000226641	RP13-13A3.1	0	0
ENSG00000164047	CAMP	0	0
ENSG00000167004	PDIA3	5367	91.272311
ENSG00000226648	PLCG1-AS1	1	0.064134305
ENSG00000226649	AC019118.4	0	0
ENSG00000158022	TRIM63	9	0.285015892
ENSG00000158023	WDR66	5	0.025814108
ENSG00000183242	WT1-AS	60	0.724095638
ENSG00000198723	C19orf45	6	0.122917567
ENSG00000167800	TBX10	0	0
ENSG00000198722	UNC13B	834	7.581583303
ENSG00000227412	STK33P1	0	0
ENSG00000183248	PRR36	3	0.051150252
ENSG00000183249	NF1P3	0	0
ENSG00000127774	EMC6	807	53.4993798
ENSG00000239926	PRDX3P4	1	0.125521223
ENSG00000143753	DEGS1	844	20.25906448
ENSG00000239923	RN7SL864P	0	0
ENSG00000239922	RP11-71N10.1	1	0.031327883
ENSG00000239921	LINC01471	0	0
ENSG00000239920	AC015691.13	0	0
ENSG00000233924	RPSAP13	0	0
ENSG00000233927	RPS28	78	1.849573815
ENSG00000233926	RP11-154D17.1	0	0
ENSG00000233921	RPS15AP40	0	0
ENSG00000233920	RP5-1061H20.5	0	0
ENSG00000233922	AL133493.2	0	0
ENSG00000173838	10-Mar	2	0.026346465
ENSG00000122728	TAF1L	20	0.301823005
ENSG00000122729	ACO1	874	8.709935376
ENSG00000227418	PCGEM1	0	0
ENSG00000245311	ARNTL2-AS1	0	0
ENSG00000245317	CTC-241N9.1	7	0.451584521
ENSG00000165406	8-Mar	235	1.462510577
ENSG00000256690	RP11-727F15.9	5	0.417995288
ENSG00000165409	TSHR	0	0
ENSG00000257998	RP11-361A23.3	0	0
ENSG00000257999	RP11-61E11.2	0	0
ENSG00000241258	CRCP	243	2.450798263
ENSG00000257991	RP11-2H8.3	0	0
ENSG00000257997	RP11-100F15.2	0	0
ENSG00000257994	RP11-626I20.2	0	0
ENSG00000257995	RP11-632B21.1	0	0
ENSG00000256691	RP11-476M19.3	0	0
ENSG00000255843	AP000593.7	0	0
ENSG00000255847	RP11-167N4.2	0	0
ENSG00000255845	RP11-804A23.1	0	0
ENSG00000254719	RP11-351I24.3	137	61.78586819
ENSG00000254718	CTD-2184C24.2	0	0
ENSG00000281527	AC087350.1	3	2.931015975
ENSG00000254710	CTD-2216M2.1	1	0.133757994
ENSG00000254713	HNRNPA1P72	0	0
ENSG00000254712	RP11-560B16.5	0	0
ENSG00000254715	OR7E154P	0	0
ENSG00000254714	RP11-163O19.1	0	0
ENSG00000254717	GLYATL1P2	3	0.199275874
ENSG00000240849	TMEM189	756	5.747895004
ENSG00000278134	RP11-12A20.4	3	0.468182252
ENSG00000278133	RP11-196G11.5	31	3.160828317
ENSG00000158683	PKD1L1	1	0.00933443
ENSG00000278131	AC116050.1	0	0
ENSG00000278130	RP11-424E7.6	0	0
ENSG00000240842	RP11-62G11.2	0	0
ENSG00000225222	CHCHD4P5	0	0
ENSG00000278139	PIK3R3	0	0
ENSG00000240847	RN7SL497P	0	0
ENSG00000008056	SYN1	23	0.505626748
ENSG00000130518	KIAA1683	1	0.004820294
ENSG00000159374	M1AP	1	0.020472566
ENSG00000159377	PSMB4	2913	38.93112132
ENSG00000215864	NBPF7	0	0
ENSG00000130511	SSBP4	1001	19.22998492
ENSG00000130513	GDF15	206	5.597935414
ENSG00000130517	PGPEP1	107	0.837206013
ENSG00000234998	RP11-439A17.10	0	0
ENSG00000164758	MED30	174	6.714217266
ENSG00000164756	SLC30A8	1	0.009405593
ENSG00000164754	RAD21	7490	70.89895614
ENSG00000164751	PEX2	694	7.423206384
ENSG00000155508	CNOT8	865	6.410365352
ENSG00000159082	SYNJ1	177	1.03263413
ENSG00000155506	LARP1	5539	48.84308295
ENSG00000159086	PAXBP1	729	6.151916912
ENSG00000011478	QPCTL	327	9.728711765
ENSG00000230769	RP3-408N23.4	2	0.382104236
ENSG00000010704	HFE	59	0.488486017
ENSG00000196616	ADH1B	0	0
ENSG00000125046	SSUH2	11	0.089553051
ENSG00000196611	MMP1	274	13.0471681
ENSG00000081913	PHLPP1	428	4.060792105
ENSG00000238837	RP11-646E18.2	0	0
ENSG00000120498	TEX11	1	0.0249506
ENSG00000181029	TRAPPC5	666	8.370168203
ENSG00000235803	RP11-343J3.6	0	0
ENSG00000005471	ABCB4	0	0
ENSG00000256713	PGA5	2	0.042961571
ENSG00000256712	RP11-785H5.2	0	0
ENSG00000256717	AP000797.3	0	0
ENSG00000256714	RP11-73M14.1	0	0
ENSG00000037280	FLT4	3	0.02367103
ENSG00000254822	RP11-375D13.3	0	0
ENSG00000160124	CCDC58	206	6.292436682
ENSG00000243004	AC005062.2	219	5.744854853
ENSG00000243007	RPL12P35	1	0.189041036
ENSG00000235500	SNX19P2	1	0.031559863
ENSG00000243008	RP11-556N21.1	0	0
ENSG00000203914	HSP90B3P	3	0.179564476
ENSG00000203910	C1orf146	2	0.149611786
ENSG00000203573	Metazoa_SRP	0	0
ENSG00000231383	FGF12-AS1	0	0
ENSG00000277371	Metazoa_SRP	1	0.332497708
ENSG00000231381	RNF2P1	8	0.743022494
ENSG00000277373	RP11-462D18.4	0	0
ENSG00000175294	CATSPER1	0	0
ENSG00000231386	AC007395.4	0	0
ENSG00000231384	AC007919.19	0	0
ENSG00000274933	TBC1D3I	0	0
ENSG00000271650	AL031601.4	0	0
ENSG00000231389	HLA-DPA1	1	0.009968568
ENSG00000231388	RP11-702C7.2	0	0
ENSG00000274937	CTD-2311M21.4	0	0
ENSG00000176928	GCNT4	2	0.033779831
ENSG00000174429	ABRA	1	0.034034248
ENSG00000176923	OR7A15P	0	0
ENSG00000176922	OR51S1	0	0
ENSG00000176920	FUT2	11	0.178301409
ENSG00000176927	EFCAB5	12	0.115312342
ENSG00000232739	RP11-25G10.2	2	0.23628864
ENSG00000176925	OR51F2	3	0.273447554
ENSG00000244196	PPIAP15	0	0
ENSG00000198169	ZNF251	488	7.833238695
ENSG00000198168	SVIP	85	1.272099219
ENSG00000198162	MAN1A2	601	5.084555317
ENSG00000198160	MIER1	411	2.458982189
ENSG00000171049	FPR2	0	0
ENSG00000175749	EIF3KP1	2	0.285995701
ENSG00000231655	AC011742.3	0	0
ENSG00000231654	RPS6KA2-AS1	0	0
ENSG00000231656	FAM90A18P	0	0
ENSG00000171045	TSNARE1	80	1.37521114
ENSG00000171044	XKR6	3	0.0326197
ENSG00000231653	AC010731.3	0	0
ENSG00000175745	NR2F1	86	1.227722833
ENSG00000179676	LINC00305	1	0.065615363
ENSG00000179674	ARL14	0	0
ENSG00000262648	PHBP15	0	0
ENSG00000147316	MCPH1	624	4.297412722
ENSG00000230381	RP4-655J12.5	0	0
ENSG00000230383	AC009245.3	457	49.73258107
ENSG00000230384	RPSAP25	0	0
ENSG00000230385	AC012507.4	0	0
ENSG00000230386	RP13-157F18.2	0	0
ENSG00000244194	RN7SL218P	0	0
ENSG00000248783	RP11-308B16.2	4	1.00867301
ENSG00000248781	PSMC1P4	2	0.141381447
ENSG00000248780	ARL4AP2	0	0
ENSG00000248787	RP11-666A20.4	1	0.21958865
ENSG00000248785	HIGD1AP14	1	0.332497708
ENSG00000167476	JSRP1	8	0.349047776
ENSG00000248789	CTD-2203A3.1	0	0
ENSG00000206113	CFAP99	1	0.01454613
ENSG00000111897	SERINC1	1963	58.6999101
ENSG00000244158	RP1-93H18.6	0	0
ENSG00000189238	LINC00943	5	0.045849126
ENSG00000276428	AE000660.21	0	0
ENSG00000276422	RP11-144A16.8	0	0
ENSG00000253879	RP11-379I19.3	0	0
ENSG00000253878	RP11-347C18.3	3	0.251454454
ENSG00000253871	RP11-756K15.2	0	0
ENSG00000253870	IGKV1-32	0	0
ENSG00000253873	PCDHGA11	7	0.063165358
ENSG00000219500	RP11-15J23.1	0	0
ENSG00000253875	RP11-16P20.3	0	0
ENSG00000253874	IGLVIV-66-1	0	0
ENSG00000253877	LINC01608	0	0
ENSG00000240068	RPL21P42	0	0
ENSG00000268500	AC018755.18	0	0
ENSG00000240063	RP11-225N10.1	0	0
ENSG00000084754	HADHA	1805	39.63489262
ENSG00000240065	PSMB9	26	0.58432471
ENSG00000256927	RP5-944M2.2	0	0
ENSG00000095637	SORBS1	5	0.022836379
ENSG00000249780	RP11-352E6.2	1	0.275777511
ENSG00000249781	CTD-2143L24.1	0	0
ENSG00000249782	RP11-417J1.1	0	0
ENSG00000227017	AC007036.6	0	0
ENSG00000249785	CTD-2061E9.1	0	0
ENSG00000034713	GABARAPL2	395	8.537667352
ENSG00000249787	RP11-346J10.1	0	0
ENSG00000176219	OR11H6	0	0
ENSG00000230528	NOS2P3	1	0.024997162
ENSG00000230529	CEACAMP9	0	0
ENSG00000230524	COL6A4P1	0	0
ENSG00000230525	AC007403.2	0	0
ENSG00000091513	TF	0	0
ENSG00000230520	RP11-533K11.1	0	0
ENSG00000230521	HCG4P7	0	0
ENSG00000230522	MBD3L2	0	0
ENSG00000230523	RP3-437I16.1	0	0
ENSG00000146047	HIST1H2BA	0	0
ENSG00000278907	AC005609.19	0	0
ENSG00000278905	RP11-65F13.3	0	0
ENSG00000278902	RP11-25L3.1	0	0
ENSG00000278903	CH507-145C22.1	11	0.181532416
ENSG00000278900	RP11-1250I15.2	1	0.159734845
ENSG00000274150	FADS2P1	0	0
ENSG00000278908	RP11-523J2.1	0	0
ENSG00000278909	RP11-401P9.7	0	0
ENSG00000148225	WDR31	28	0.265231194
ENSG00000133136	GNG5P2	2	0.906343864
ENSG00000133135	RNF128	0	0
ENSG00000133134	BEX2	2	0.059521948
ENSG00000272426	RP11-108M9.6	0	0
ENSG00000138303	ASCC1	312	2.799385135
ENSG00000222313	RN7SKP267	0	0
ENSG00000148229	POLE3	1482	41.76054654
ENSG00000138308	PLA2G12B	0	0
ENSG00000133138	TBC1D8B	3	0.024045252
ENSG00000144579	CTDSP1	538	6.11582361
ENSG00000067840	PDZD4	79	0.871434427
ENSG00000146592	CREB5	58	0.365742284
ENSG00000248259	RP11-63H19.5	0	0
ENSG00000227012	RP1-97J1.2	0	0
ENSG00000248254	AC092597.3	2	0.312168352
ENSG00000248257	PSG10P	8	0.351006885
ENSG00000248256	OCIAD1-AS1	1	0.35382775
ENSG00000089177	KIF16B	102	1.365920367
ENSG00000172828	CES3	1	0.010240755
ENSG00000249128	RP11-2N5.1	0	0
ENSG00000254692	RP11-468E2.1	0	0
ENSG00000141068	KSR1	146	0.79552031
ENSG00000137309	HMGA1	2949	62.88578717
ENSG00000144681	STAC	547	8.355641346
ENSG00000254693	RP11-58K22.5	0	0
ENSG00000172824	CES4A	5	0.042465657
ENSG00000066468	FGFR2	286	1.305972849
ENSG00000268995	VN1R82P	1	0.263383016
ENSG00000241333	RN7SL385P	0	0
ENSG00000268997	DNAJC19P3	0	0
ENSG00000268991	FAM231C	0	0
ENSG00000268992	CDC42EP3P1	0	0
ENSG00000268993	RP11-439A17.5	0	0
ENSG00000205174	C7orf66	0	0
ENSG00000173193	PARP14	328	2.127686676
ENSG00000266923	RP11-693J15.4	0	0
ENSG00000067596	DHX8	968	8.216109406
ENSG00000266922	CTC-499B15.6	0	0
ENSG00000116604	MEF2D	553	5.471451645
ENSG00000070808	CAMK2A	0	0
ENSG00000227893	LINC00352	0	0
ENSG00000269154	BNIP3P13	1	0.165661402
ENSG00000223042	RN7SKP161	0	0
ENSG00000279749	RP11-625B21.1	0	0
ENSG00000279748	CTD-3222D19.9	4	0.149790962
ENSG00000279747	CTA-363E6.8	0	0
ENSG00000274114	CTC-281F24.3	0	0
ENSG00000279745	AL365202.1	0	0
ENSG00000279744	RP13-20L14.10	1	0.056655199
ENSG00000279743	CTB-43I4.1	0	0
ENSG00000279742	RP11-700A24.1	4	0.157195794
ENSG00000279741	RP11-44F14.9	0	0
ENSG00000080189	SLC35C2	851	5.55487526
ENSG00000147883	CDKN2B	199	3.197031882
ENSG00000147885	IFNA16	0	0
ENSG00000147889	CDKN2A	4367	46.8441184
ENSG00000101935	AMMECR1	1460	11.34502273
ENSG00000101938	CHRDL1	2316	32.09561494
ENSG00000130656	HBZ	0	0
ENSG00000130653	PNPLA7	18	0.116787842
ENSG00000223591	CENPVP1	0	0
ENSG00000241291	RN7SL791P	0	0
ENSG00000259175	RP11-379K22.2	0	0
ENSG00000113389	NPR3	757	4.018748892
ENSG00000223595	LYPLA1P1	0	0
ENSG00000223597	CTD-2296D1.5	0	0
ENSG00000180846	CSNK1G2-AS1	1	0.038761618
ENSG00000223599	RP11-216N14.7	0	0
ENSG00000223598	RP1-292B18.4	2	0.219945111
ENSG00000067334	DNTTIP2	1206	11.71121378
ENSG00000113387	SUB1	2375	16.92802706
ENSG00000113384	GOLPH3	1418	32.45906239
ENSG00000099985	OSM	1	0.02953208
ENSG00000099984	GSTT2	8	0.322221004
ENSG00000235545	RP11-230B22.1	2	0.152779462
ENSG00000235544	RPS11P1	0	0
ENSG00000235547	NDUFB11P1	0	0
ENSG00000235546	AC087499.5	0	0
ENSG00000076258	FMO4	4	0.106871649
ENSG00000212511	U3	0	0
ENSG00000235549	EIF1P2	0	0
ENSG00000235548	AC073551.1	0	0
ENSG00000234634	AC003664.1	0	0
ENSG00000234636	MED14OS	28	2.918427242
ENSG00000234637	RPS19P6	0	0
ENSG00000234630	LL22NC03-2H8.4	4	0.716080839
ENSG00000234632	NECAP1P2	0	0
ENSG00000255951	RP11-967K21.2	0	0
ENSG00000180592	SKIDA1	9	0.078168248
ENSG00000228948	SLC25A6P5	0	0
ENSG00000061656	SPAG4	91	2.07848976
ENSG00000180596	HIST1H2BC	15	1.143948466
ENSG00000073578	SDHA	1540	10.34824908
ENSG00000180884	ZNF792	18	0.261583055
ENSG00000228945	CLUHP2	0	0
ENSG00000169203	RP11-231C14.4	5	0.072041584
ENSG00000228944	AC004485.3	0	0
ENSG00000089009	RPL6	6512	79.7371294
ENSG00000261348	RP11-510M2.1	0	0
ENSG00000261349	RP3-465N24.5	12	2.452459867
ENSG00000273464	RP11-313P22.1	2	0.440406525
ENSG00000261347	AP000439.5	0	0
ENSG00000169208	OR10G3	0	0
ENSG00000089006	SNX5	1614	9.760394844
ENSG00000261342	AC006538.1	2	0.118367937
ENSG00000273461	RP11-398A8.4	0	0
ENSG00000261340	LINC01616	0	0
ENSG00000261341	CTD-2568A17.1	1	0.131322624
ENSG00000279336	AL353662.2	0	0
ENSG00000264192	RN7SL117P	0	0
ENSG00000264193	RP11-737G21.1	0	0
ENSG00000228941	UBE3AP2	1	0.041507018
ENSG00000264196	RP11-171G2.1	2	0.300662147
ENSG00000255959	RP11-804A23.2	0	0
ENSG00000269113	TRABD2B	0	0
ENSG00000269110	CTC-513N18.7	0	0
ENSG00000117266	CDK18	9	0.048691722
ENSG00000117262	GPR89A	62	0.626657534
ENSG00000107831	FGF8	3	0.100743836
ENSG00000107833	NPM3	435	25.37670392
ENSG00000224060	ARSEP1	0	0
ENSG00000224061	AC092106.1	0	0
ENSG00000156509	FBXO43	66	1.159190214
ENSG00000224063	AC007319.1	0	0
ENSG00000224064	RP11-344H11.5	0	0
ENSG00000224066	RP4-622L5.7	5	0.328424869
ENSG00000224067	RP11-430K21.2	0	0
ENSG00000224069	CTD-2183H9.7	0	0
ENSG00000156500	FAM122C	27	0.230710119
ENSG00000060303	RPS17P5	0	0
ENSG00000264444	SDHCP1	0	0
ENSG00000156504	FAM122B	1272	9.607210951
ENSG00000267182	SNRPCP20	1	0.446496922
ENSG00000267187	RP11-767C4.1	0	0
ENSG00000267185	PTP4A2P1	42	8.242420035
ENSG00000103642	LACTB	171	3.160765446
ENSG00000267188	CTC-512J12.4	0	0
ENSG00000267189	ATP5LP7	0	0
ENSG00000103647	CORO2B	1	0.015734914
ENSG00000263873	RP11-334E6.12	0	0
ENSG00000263870	CTD-2350C19.5	0	0
ENSG00000263874	LINC00672	8	0.31731616
ENSG00000263878	DLGAP1-AS4	0	0
ENSG00000022556	NLRP2	1	0.008672249
ENSG00000181074	OR52N4	0	0
ENSG00000076928	ARHGEF1	1001	6.487944198
ENSG00000181072	CHRM2	0	0
ENSG00000076924	XAB2	678	9.145903731
ENSG00000143337	TOR1AIP1	670	3.19393037
ENSG00000143333	RGS16	6	0.231907515
ENSG00000134020	PEBP4	0	0
ENSG00000168152	THAP9	27	0.312182385
ENSG00000189241	TSPYL1	982	27.69625178
ENSG00000168159	RNF187	1414	39.26643319
ENSG00000111837	MAK	3	0.040632135
ENSG00000111834	RSPH4A	11	0.192649412
ENSG00000111832	RWDD1	543	6.759125152
ENSG00000219619	RP11-126M14.1	0	0
ENSG00000262693	RP11-46I8.3	0	0
ENSG00000171903	CYP4F11	0	0
ENSG00000244203	FOXP1-AS1	0	0
ENSG00000188596	CFAP54	6	0.039367667
ENSG00000188599	NPIPP1	33	1.508564927
ENSG00000121335	PRB2	0	0
ENSG00000237230	KRTAP2-5P	0	0
ENSG00000269800	PLEKHA3P1	3	0.31473997
ENSG00000269802	CTB-180A7.3	0	0
ENSG00000237233	TMEM26-AS1	0	0
ENSG00000269807	AC007292.4	0	0
ENSG00000269806	GLTSCR1-AS1	0	0
ENSG00000265319	RN7SL847P	0	0
ENSG00000167914	GSDMA	1	0.040520464
ENSG00000240199	RN7SL520P	0	0
ENSG00000265313	LINC01476	0	0
ENSG00000265315	RN7SL199P	0	0
ENSG00000265316	RP11-286N3.1	0	0
ENSG00000263257	RP11-65J21.4	0	0
ENSG00000263252	RP11-146P2.1	0	0
ENSG00000263253	RP11-204E4.3	0	0
ENSG00000251125	CTD-2335O3.3	0	0
ENSG00000251127	RP11-280G9.1	0	0
ENSG00000251126	RP11-119H12.6	0	0
ENSG00000215367	TMED11P	0	0
ENSG00000215365	FAM90A22P	0	0
ENSG00000251122	NIFKP2	0	0
ENSG00000215369	RPL37P3	0	0
ENSG00000215368	BOD1P2	0	0
ENSG00000251129	RP11-734I18.1	0	0
ENSG00000251128	WWC2-AS1	0	0
ENSG00000119760	SUPT7L	389	3.753022397
ENSG00000259352	RP11-109D20.2	1	0.220104117
ENSG00000259353	RP11-30K9.5	0	0
ENSG00000259350	RP11-63A23.2	0	0
ENSG00000259351	RP11-111E14.1	0	0
ENSG00000259356	RP11-90E5.1	0	0
ENSG00000197779	ZNF81	109	0.636389871
ENSG00000259354	RP11-519G16.3	2	0.04585998
ENSG00000019991	HGF	1	0.008091504
ENSG00000259358	RP11-456J20.1	1	0.038131091
ENSG00000259359	RP11-327J17.2	0	0
ENSG00000240197	AC010518.3	0	0
ENSG00000198798	MAGEB3	0	0
ENSG00000175329	ISX	0	0
ENSG00000277655	RP11-640M9.4	0	0
ENSG00000147059	SPIN2A	1	0.019727405
ENSG00000198799	LRIG2	368	1.984287874
ENSG00000135776	ABCB10	283	5.250620696
ENSG00000135775	COG2	367	2.453805545
ENSG00000139428	MMAB	126	1.227749648
ENSG00000135773	CAPN9	0	0
ENSG00000147050	KDM6A	562	5.014661333
ENSG00000152990	ADGRA3	733	4.819846822
ENSG00000197774	EME2	138	1.13934386
ENSG00000132749	MTL5	46	0.495703979
ENSG00000226339	RPS26P56	0	0
ENSG00000226336	MRPS16P3	0	0
ENSG00000132746	ALDH3B2	0	0
ENSG00000165644	COMTD1	83	2.022312916
ENSG00000132744	ACY3	0	0
ENSG00000226332	RP11-157P1.4	24	3.305959116
ENSG00000165643	SOHLH1	0	0
ENSG00000226330	RP11-739N20.2	1	0.192930769
ENSG00000132740	IGHMBP2	311	2.424274784
ENSG00000149021	SCGB1A1	0	0
ENSG00000153029	MR1	90	0.70313926
ENSG00000231420	AC113610.1	0	0
ENSG00000165623	UCMA	0	0
ENSG00000245156	RP11-867G23.3	7	0.235173314
ENSG00000266754	RN7SL524P	0	0
ENSG00000249754	RP11-425I13.2	0	0
ENSG00000187026	KRTAP21-2	0	0
ENSG00000187024	PTRH1	103	1.369336242
ENSG00000142039	CCDC97	456	10.02005998
ENSG00000187021	PNLIPRP1	0	0
ENSG00000162148	PPP1R32	8	0.248247674
ENSG00000188629	ZNF177	17	0.403305461
ENSG00000180035	ZNF48	142	1.683575745
ENSG00000188624	IGFL3	3	0.425041591
ENSG00000188626	GOLGA8M	1	0.04258145
ENSG00000162144	CYB561A3	359	1.37730314
ENSG00000188620	HMX3	1	0.07993551
ENSG00000281889	AC073072.1	0	0
ENSG00000161681	SHANK1	1	0.008432046
ENSG00000185774	KCNIP4	19	0.216928307
ENSG00000185775	SPATA31A6	1	0.019069423
ENSG00000090054	SPTLC1	868	17.94265803
ENSG00000101096	NFATC2	25	0.194567536
ENSG00000213177	PRDX2P4	0	0
ENSG00000101098	RIMS4	26	0.414509065
ENSG00000250654	RP11-834C11.7	0	0
ENSG00000213401	MAGEA12	4	0.106689326
ENSG00000213402	PTPRCAP	0	0
ENSG00000250657	RP11-1E6.1	5	0.42519557
ENSG00000250651	PABPC1P7	0	0
ENSG00000257604	RP11-359M6.2	0	0
ENSG00000257605	RP11-680A11.5	24	3.479688034
ENSG00000213409	C1QBPP2	0	0
ENSG00000112715	VEGFA	1259	4.25347663
ENSG00000250658	RP11-138B4.1	0	0
ENSG00000271656	RP11-114N19.5	0	0
ENSG00000258401	RP11-326E7.1	1	0.224316636
ENSG00000258400	RP11-831F12.2	0	0
ENSG00000147003	TMEM27	1	0.059419743
ENSG00000258405	ZNF578	12	0.120949724
ENSG00000258404	RP11-1029J19.5	0	0
ENSG00000258407	RP11-300J18.2	0	0
ENSG00000258406	RP11-88E18.1	0	0
ENSG00000185304	RGPD2	119	1.481085573
ENSG00000258408	NT5CP2	0	0
ENSG00000179428	AC073072.5	2	0.13754632
ENSG00000090581	GNPTG	363	5.162472018
