gene_id	gene_name	SUM-159159_count	SUM159_FPKM											
ENSG00000164414	SLC35A1	52	1.227931672											
ENSG00000280163	CTC-277H1.6	0	0											
ENSG00000222154	RN7SKP218	0	0											
ENSG00000100532	CGRRF1	122	1.506221453											
ENSG00000198937	CCDC167	59	9.329482001											
ENSG00000276478	RP11-65B23.5	0	0											
ENSG00000077454	LRCH4	301	2.480582995											
ENSG00000186265	BTLA	1	0.021194767											
ENSG00000273419	RP4-751H13.7	10	0.239147508											
ENSG00000077458	FAM76B	337	2.335919122											
ENSG00000226285	AC091813.2	0	0											
ENSG00000259168	RP11-100M12.3	0	0											
ENSG00000224540	RP11-385M4.3	2	0.159968896											
ENSG00000262953	EIF4A1P9	0	0											
ENSG00000212658	KRTAP29-1	1	0.095376453											
ENSG00000212659	KRTAP9-6	0	0											
ENSG00000265908	RP11-20B24.6	0	0											
ENSG00000265905	RN7SL96P	0	0											
ENSG00000229433	RP11-329B9.1	0	0											
ENSG00000212657	KRTAP16-1	0	0											
ENSG00000253140	RP11-567J20.3	0	0											
ENSG00000260367	RP11-264B17.4	5	0.331103282											
ENSG00000260366	CTD-2639E6.4	0	0											
ENSG00000260364	RP11-256I9.3	0	0											
ENSG00000260362	RP11-297M9.1	0	0											
ENSG00000260361	CTD-2313J17.5	1	0.056368802											
ENSG00000280160	RP11-196G11.3	9	0.397152868											
ENSG00000260369	CTD-2526A2.2	0	0											
ENSG00000260368	RP11-521I2.3	3	0.257143756											
ENSG00000021300	PLEKHB1	4	0.039897525											
ENSG00000217026	RPL10P1	1	0.151950684											
ENSG00000217027	TPT1P4	2	0.377267686											
ENSG00000213332	SLC25A5P6	1	0.110447224											
ENSG00000261013	CTD-2050B12.1	0	0											
ENSG00000100399	CHADL	2	0.053468577											
ENSG00000216378	RP3-344J20.1	0	0											
ENSG00000100393	EP300	1487	9.92008398											
ENSG00000213331	RP11-713C19.2	0	0											
ENSG00000100395	L3MBTL2	295	2.73562936											
ENSG00000253148	RGS21	3	0.163689058											
ENSG00000223202	RN7SKP297	0	0											
ENSG00000232353	RP11-655G22.1	0	0											
ENSG00000213338	ATF4P1	0	0											
ENSG00000196550	FAM72A	27	0.356501367											
ENSG00000261019	RP11-111K18.2	2	0.143130065											
ENSG00000196557	CACNA1H	1	0.006807864											
ENSG00000222352	RN7SKP221	0	0											
ENSG00000282206	RP11-141C7.5	3	2.159251247											
ENSG00000197208	SLC22A4	157	5.494167528											
ENSG00000239468	RN7SL569P	1	0.339778613											
ENSG00000239462	CTD-2021J15.1	0	0											
ENSG00000151292	CSNK1G3	453	3.29417613											
ENSG00000113141	IK	1029	16.11495853											
ENSG00000239464	RN7SL691P	0	0											
ENSG00000239465	RP11-330L19.2	0	0											
ENSG00000217686	NUS1P4	0	0											
ENSG00000217684	RPS3AP24	1	0.133319129											
ENSG00000217680	RP11-415D17.1	1	0.218429108											
ENSG00000211947	IGHV3-21	0	0											
ENSG00000026652	AGPAT4	879	5.382662462											
ENSG00000205955	HSP90AA5P	1	0.044642445											
ENSG00000177971	IMP3	574	14.69991579											
ENSG00000211945	IGHV1-18	0	0											
ENSG00000205959	RP11-689P11.2	2	0.051909313											
ENSG00000185158	LRRC37B	82	0.408956465											
ENSG00000211683	KB-1572G7.3	0	0											
ENSG00000211685	IGLC7	0	0											
ENSG00000211689	TRGC1	0	0											
ENSG00000185155	MIXL1	0	0											
ENSG00000185156	MFSD6L	0	0											
ENSG00000225193	RPS12P26	9	2.224457224											
ENSG00000229565	AC108056.1	0	0											
ENSG00000229562	ZFYVE9P1	0	0											
ENSG00000229563	LINC01204	6	0.103876254											
ENSG00000229560	LYARP1	0	0											
ENSG00000255043	NAV2-AS5	0	0											
ENSG00000255040	RP11-677N16.1	1	0.103006569											
ENSG00000229568	SMC4P1	0	0											
ENSG00000229569	RP11-481G8.2	1	0.048491695											
ENSG00000213260	YWHAZP5	22	2.949827369											
ENSG00000106635	BCL7B	428	4.477137818											
ENSG00000106636	YKT6	1088	12.9933322											
ENSG00000261103	RP11-298D21.3	1	0.172890884											
ENSG00000280299	RP11-583F2.7	5	0.782993041											
ENSG00000280298	AC007163.2	0	0											
ENSG00000106633	GCK	3	0.032146488											
ENSG00000280295	RP11-358B23.6	0	0											
ENSG00000213269	AC004386.4	0	0											
ENSG00000280296	RP11-78J21.6	0	0											
ENSG00000106638	TBL2	276	1.727955231											
ENSG00000225196	RP5-1118D24.2	0	0											
ENSG00000255045	RP11-677M14.2	1	0.219901664											
ENSG00000123584	MAGEA9	1	0.053945006											
ENSG00000260668	RP11-744D14.1	1	0.176635813											
ENSG00000152670	DDX4	0	0											
ENSG00000152672	CLEC4F	0	0											
ENSG00000143643	TTC13	381	5.864485278											
ENSG00000124588	NQO2	376	2.939762859											
ENSG00000143641	GALNT2	3511	29.62300208											
ENSG00000124587	PEX6	294	6.187209558											
ENSG00000167332	OR51E2	23	0.669411305											
ENSG00000167333	TRIM68	101	1.19814512											
ENSG00000009830	POMT2	477	2.563481973											
ENSG00000281657	LINC00976	0	0											
ENSG00000281655	RP11-817J15.3	0	0											
ENSG00000281652	DUX4L7	0	0											
ENSG00000220161	FLJ35934	0	0											
ENSG00000258056	RP11-644F5.11	31	2.102743617											
ENSG00000244183	RP11-641C17.1	0	0											
ENSG00000178927	C17orf62	527	2.132488382											
ENSG00000178921	PFAS	320	2.913095242											
ENSG00000178922	HYI	151	2.252685603											
ENSG00000178928	TPRX1	0	0											
ENSG00000266341	RP5-890E16.4	2	1.019801714											
ENSG00000266340	RP11-848P1.4	1	0.146491378											
ENSG00000168310	IRF2	485	11.7562693											
ENSG00000168314	MOBP	1	0.006450642											
ENSG00000262456	RP1-59D14.1	0	0											
ENSG00000262454	MIR193BHG	1	0.036691504											
ENSG00000229492	AC004019.10	0	0											
ENSG00000241073	RP4-714D9.2	0	0											
ENSG00000268416	CTD-2626G11.2	0	0											
ENSG00000114268	PFKFB4	325	4.200022537											
ENSG00000241074	RN7SL813P	0	0											
ENSG00000268412	TRMT112P6	17	4.473127228											
ENSG00000200673	RN7SKP174	0	0											
ENSG00000040487	PQLC2	149	3.02010112											
ENSG00000200674	RN7SKP160	2	0.575888027											
ENSG00000204709	LINC01556	3	0.630167746											
ENSG00000204703	OR2B3	0	0											
ENSG00000204702	OR2J1	1	0.076870574											
ENSG00000204701	OR2J3	1	0.104547265											
ENSG00000204700	OR2J2	1	0.076931007											
ENSG00000204706	MAMDC2-AS1	2	0.016131317											
ENSG00000204705	UBTFL5	0	0											
ENSG00000204704	OR2W1	0	0											
ENSG00000227973	PIN4P1	0	0											
ENSG00000217929	CICP18	11	0.38289011											
ENSG00000153107	ANAPC1	971	6.035907385											
ENSG00000228778	RP11-129J12.1	0	0											
ENSG00000228779	Z69666.2	1	0.122167591											
ENSG00000228775	WEE2-AS1	12	0.204838373											
ENSG00000228776	RP11-319C21.1	0	0											
ENSG00000228777	RP11-282C5.1	0	0											
ENSG00000228770	AC007327.6	0	0											
ENSG00000228771	RP11-552J9.1	0	0											
ENSG00000228772	RP1-309H15.2	0	0											
ENSG00000279268	RP11-628M2.1	0	0											
ENSG00000279269	RP11-573M3.5	0	0											
ENSG00000222685	RN7SKP119	0	0											
ENSG00000279260	OR4X1	0	0											
ENSG00000279261	AL360294.1	0	0											
ENSG00000279262	CTD-3137H5.5	0	0											
ENSG00000279263	OR2L8	0	0											
ENSG00000279264	RP11-417J1.6	0	0											
ENSG00000279265	AC000123.3	7	1.486274576											
ENSG00000279266	RP11-371I20.2	1	0.026192784											
ENSG00000279267	RP11-395L14.18	14	0.671079902											
ENSG00000226646	RPL7P37	1	0.132596532											
ENSG00000226647	RP11-336A10.2	5	0.291118769											
ENSG00000226644	RP11-128M1.1	0	0											
ENSG00000253839	RP11-431D12.1	0	0											
ENSG00000226642	ACTG1P12	1	0.083924735											
ENSG00000226643	RP11-358H9.1	0	0											
ENSG00000226640	RP11-21J7.1	0	0											
ENSG00000226641	RP13-13A3.1	0	0											
ENSG00000164047	CAMP	2	0.262821381											
ENSG00000167004	PDIA3	6071	107.7282738											
ENSG00000226648	PLCG1-AS1	2	0.133927448											
ENSG00000226649	AC019118.4	0	0											
ENSG00000158022	TRIM63	0	0											
ENSG00000158023	WDR66	188	1.012849274											
ENSG00000183242	WT1-AS	0	0											
ENSG00000198723	C19orf45	0	0											
ENSG00000167800	TBX10	0	0											
ENSG00000198722	UNC13B	180	1.707376373											
ENSG00000227412	STK33P1	0	0											
ENSG00000183248	PRR36	4	0.071171498											
ENSG00000183249	NF1P3	0	0											
ENSG00000127774	EMC6	130	8.992475264											
ENSG00000239926	PRDX3P4	1	0.130998983											
ENSG00000143753	DEGS1	1759	44.05599023											
ENSG00000239923	RN7SL864P	0	0											
ENSG00000239922	RP11-71N10.1	0	0											
ENSG00000239921	LINC01471	0	0											
ENSG00000239920	AC015691.13	0	0											
ENSG00000233924	RPSAP13	1	0.111835703											
ENSG00000233927	RPS28	343	8.486559723											
ENSG00000233926	RP11-154D17.1	0	0											
ENSG00000233921	RPS15AP40	0	0											
ENSG00000233920	RP5-1061H20.5	0	0											
ENSG00000233922	AL133493.2	2	0.025961539											
ENSG00000173838	10-Mar	0	0											
ENSG00000122728	TAF1L	17	0.267696803											
ENSG00000122729	ACO1	2704	28.11721227											
ENSG00000227418	PCGEM1	0	0											
ENSG00000245311	ARNTL2-AS1	1	0.121711742											
ENSG00000245317	CTC-241N9.1	14	0.942465722											
ENSG00000165406	8-Mar	435	2.824769531											
ENSG00000256690	RP11-727F15.9	5	0.436159225											
ENSG00000165409	TSHR	1	0.011787068											
ENSG00000257998	RP11-361A23.3	0	0											
ENSG00000257999	RP11-61E11.2	1	0.152661842											
ENSG00000241258	CRCP	242	2.546708405											
ENSG00000257991	RP11-2H8.3	0	0											
ENSG00000257997	RP11-100F15.2	0	0											
ENSG00000257994	RP11-626I20.2	0	0											
ENSG00000257995	RP11-632B21.1	0	0											
ENSG00000256691	RP11-476M19.3	0	0											
ENSG00000255843	AP000593.7	1	0.169301454											
ENSG00000255847	RP11-167N4.2	0	0											
ENSG00000255845	RP11-804A23.1	0	0											
ENSG00000254719	RP11-351I24.3	119	55.99882191											
ENSG00000254718	CTD-2184C24.2	1	0.023024998											
ENSG00000281527	AC087350.1	2	2.039603428											
ENSG00000254710	CTD-2216M2.1	1	0.139595208											
ENSG00000254713	HNRNPA1P72	0	0											
ENSG00000254712	RP11-560B16.5	0	0											
ENSG00000254715	OR7E154P	0	0											
ENSG00000254714	RP11-163O19.1	0	0											
ENSG00000254717	GLYATL1P2	1	0.069303286											
ENSG00000240849	TMEM189	833	6.608365729											
ENSG00000278134	RP11-12A20.4	0	0											
ENSG00000278133	RP11-196G11.5	20	2.127795707											
ENSG00000158683	PKD1L1	6	0.058468526											
ENSG00000278131	AC116050.1	3	0.165069235											
ENSG00000278130	RP11-424E7.6	0	0											
ENSG00000240842	RP11-62G11.2	0	0											
ENSG00000225222	CHCHD4P5	0	0											
ENSG00000278139	PIK3R3	0	0											
ENSG00000240847	RN7SL497P	0	0											
ENSG00000008056	SYN1	7	0.160574778											
ENSG00000130518	KIAA1683	17	0.085544074											
ENSG00000159374	M1AP	2	0.042751513											
ENSG00000159377	PSMB4	1611	22.46539361											
ENSG00000215864	NBPF7	1	0.07379807											
ENSG00000130511	SSBP4	778	15.59504022											
ENSG00000130513	GDF15	354	10.03751948											
ENSG00000130517	PGPEP1	518	4.22902552											
ENSG00000234998	RP11-439A17.10	0	0											
ENSG00000164758	MED30	119	4.791343051											
ENSG00000164756	SLC30A8	0	0											
ENSG00000164754	RAD21	3625	35.80371659											
ENSG00000164751	PEX2	471	5.256724092											
ENSG00000155508	CNOT8	848	6.557293234											
ENSG00000159082	SYNJ1	395	2.404540521											
ENSG00000155506	LARP1	4252	39.12253643											
ENSG00000159086	PAXBP1	581	5.115891574											
ENSG00000011478	QPCTL	267	8.28860356											
ENSG00000230769	RP3-408N23.4	0	0											
ENSG00000010704	HFE	232	2.004245731											
ENSG00000196616	ADH1B	0	0											
ENSG00000125046	SSUH2	3	0.025486736											
ENSG00000196611	MMP1	1364	67.77066132											
ENSG00000081913	PHLPP1	314	3.108555043											
ENSG00000238837	RP11-646E18.2	0	0											
ENSG00000120498	TEX11	6	0.156284284											
ENSG00000181029	TRAPPC5	106	1.390041002											
ENSG00000235803	RP11-343J3.6	0	0											
ENSG00000005471	ABCB4	0	0											
ENSG00000256713	PGA5	0	0											
ENSG00000256712	RP11-785H5.2	0	0											
ENSG00000256717	AP000797.3	0	0											
ENSG00000256714	RP11-73M14.1	0	0											
ENSG00000037280	FLT4	0	0											
ENSG00000254822	RP11-375D13.3	0	0											
ENSG00000160124	CCDC58	74	2.358564233											
ENSG00000243004	AC005062.2	127	3.47616996											
ENSG00000243007	RPL12P35	0	0											
ENSG00000235500	SNX19P2	1	0.032937139											
ENSG00000243008	RP11-556N21.1	0	0											
ENSG00000203914	HSP90B3P	1	0.062448143											
ENSG00000203910	C1orf146	1	0.078035279											
ENSG00000203573	Metazoa_SRP	0	0											
ENSG00000231383	FGF12-AS1	0	0											
ENSG00000277371	Metazoa_SRP	4	1.388348972											
ENSG00000231381	RNF2P1	2	0.193863296											
ENSG00000277373	RP11-462D18.4	1	0.278792708											
ENSG00000175294	CATSPER1	38	1.232007824											
ENSG00000231386	AC007395.4	0	0											
ENSG00000231384	AC007919.19	0	0											
ENSG00000274933	TBC1D3I	0	0											
ENSG00000271650	AL031601.4	0	0											
ENSG00000231389	HLA-DPA1	0	0											
ENSG00000231388	RP11-702C7.2	0	0											
ENSG00000274937	CTD-2311M21.4	0	0											
ENSG00000176928	GCNT4	5	0.088111388											
ENSG00000174429	ABRA	0	0											
ENSG00000176923	OR7A15P	1	0.107890012											
ENSG00000176922	OR51S1	0	0											
ENSG00000176920	FUT2	3	0.050744456											
ENSG00000176927	EFCAB5	4	0.040105963											
ENSG00000232739	RP11-25G10.2	1	0.123244635											
ENSG00000176925	OR51F2	0	0											
ENSG00000244196	PPIAP15	0	0											
ENSG00000198169	ZNF251	57	0.954679574											
ENSG00000198168	SVIP	152	2.373600268											
ENSG00000198162	MAN1A2	1389	12.26147501											
ENSG00000198160	MIER1	305	1.904037161											
ENSG00000171049	FPR2	1	0.011470665											
ENSG00000175749	EIF3KP1	0	0											
ENSG00000231655	AC011742.3	0	0											
ENSG00000231654	RPS6KA2-AS1	0	0											
ENSG00000231656	FAM90A18P	0	0											
ENSG00000171045	TSNARE1	29	0.520166128											
ENSG00000171044	XKR6	33	0.374456407											
ENSG00000231653	AC010731.3	0	0											
ENSG00000175745	NR2F1	11	0.163854358											
ENSG00000179676	LINC00305	0	0											
ENSG00000179674	ARL14	26	1.966683454											
ENSG00000262648	PHBP15	0	0											
ENSG00000147316	MCPH1	190	1.365329866											
ENSG00000230381	RP4-655J12.5	0	0											
ENSG00000230383	AC009245.3	371	42.12695027											
ENSG00000230384	RPSAP25	0	0											
ENSG00000230385	AC012507.4	4	0.652524017											
ENSG00000230386	RP13-157F18.2	0	0											
ENSG00000244194	RN7SL218P	0	0											
ENSG00000248783	RP11-308B16.2	6	1.578807363											
ENSG00000248781	PSMC1P4	1	0.073742457											
ENSG00000248780	ARL4AP2	0	0											
ENSG00000248787	RP11-666A20.4	0	0											
ENSG00000248785	HIGD1AP14	0	0											
ENSG00000167476	JSRP1	9	0.409713982											
ENSG00000248789	CTD-2203A3.1	0	0											
ENSG00000206113	CFAP99	6	0.091113301											
ENSG00000111897	SERINC1	2718	84.80639601											
ENSG00000244158	RP1-93H18.6	0	0											
ENSG00000189238	LINC00943	4	0.038274945											
ENSG00000276428	AE000660.21	0	0											
ENSG00000276422	RP11-144A16.8	0	0											
ENSG00000253879	RP11-379I19.3	0	0											
ENSG00000253878	RP11-347C18.3	1	0.087449723											
ENSG00000253871	RP11-756K15.2	0	0											
ENSG00000253870	IGKV1-32	0	0											
ENSG00000253873	PCDHGA11	6	0.056499888											
ENSG00000219500	RP11-15J23.1	0	0											
ENSG00000253875	RP11-16P20.3	0	0											
ENSG00000253874	IGLVIV-66-1	0	0											
ENSG00000253877	LINC01608	0	0											
ENSG00000240068	RPL21P42	0	0											
ENSG00000268500	AC018755.18	0	0											
ENSG00000240063	RP11-225N10.1	1	0.052134385											
ENSG00000084754	HADHA	2391	54.78253303											
ENSG00000240065	PSMB9	314	7.363268737											
ENSG00000256927	RP5-944M2.2	0	0											
ENSG00000095637	SORBS1	6	0.028597962											
ENSG00000249780	RP11-352E6.2	2	0.575888027											
ENSG00000249781	CTD-2143L24.1	0	0											
ENSG00000249782	RP11-417J1.1	0	0											
ENSG00000227017	AC007036.6	0	0											
ENSG00000249785	CTD-2061E9.1	0	0											
ENSG00000034713	GABARAPL2	681	15.35857153											
ENSG00000249787	RP11-346J10.1	0	0											
ENSG00000176219	OR11H6	0	0											
ENSG00000230528	NOS2P3	0	0											
ENSG00000230529	CEACAMP9	0	0											
ENSG00000230524	COL6A4P1	10	0.15500091											
ENSG00000230525	AC007403.2	0	0											
ENSG00000091513	TF	2	0.016266672											
ENSG00000230520	RP11-533K11.1	0	0											
ENSG00000230521	HCG4P7	11	1.104294348											
ENSG00000230522	MBD3L2	0	0											
ENSG00000230523	RP3-437I16.1	1	0.045556909											
ENSG00000146047	HIST1H2BA	0	0											
ENSG00000278907	AC005609.19	0	0											
ENSG00000278905	RP11-65F13.3	0	0											
ENSG00000278902	RP11-25L3.1	0	0											
ENSG00000278903	CH507-145C22.1	26	0.447728429											
ENSG00000278900	RP11-1250I15.2	0	0											
ENSG00000274150	FADS2P1	0	0											
ENSG00000278908	RP11-523J2.1	0	0											
ENSG00000278909	RP11-401P9.7	0	0											
ENSG00000148225	WDR31	60	0.59303298											
ENSG00000133136	GNG5P2	0	0											
ENSG00000133135	RNF128	1	0.025590021											
ENSG00000133134	BEX2	0	0											
ENSG00000272426	RP11-108M9.6	3	0.670452442											
ENSG00000138303	ASCC1	305	2.855418331											
ENSG00000222313	RN7SKP267	0	0											
ENSG00000148229	POLE3	952	27.99089272											
ENSG00000138308	PLA2G12B	0	0											
ENSG00000133138	TBC1D8B	244	2.040910682											
ENSG00000144579	CTDSP1	1018	12.07486716											
ENSG00000067840	PDZD4	3	0.03453177											
ENSG00000146592	CREB5	304	2.000238129											
ENSG00000248259	RP11-63H19.5	0	0											
ENSG00000227012	RP1-97J1.2	0	0											
ENSG00000248254	AC092597.3	2	0.325793559											
ENSG00000248257	PSG10P	1	0.045769991											
ENSG00000248256	OCIAD1-AS1	1	0.369268832											
ENSG00000089177	KIF16B	219	3.060057767											
ENSG00000172828	CES3	10	0.106905936											
ENSG00000249128	RP11-2N5.1	0	0											
ENSG00000254692	RP11-468E2.1	0	0											
