gene_id	gene_name	BT-474_count	BT-474_FPKM											
ENSG00000280163	CTC-277H1.6	1	0.056542708											
ENSG00000222154	RN7SKP218	0	0											
ENSG00000100532	CGRRF1	114	1.361234298											
ENSG00000198937	CCDC167	60	9.175878707											
ENSG00000276478	RP11-65B23.5	0	0											
ENSG00000077454	LRCH4	533	4.248255059											
ENSG00000186265	BTLA	0	0											
ENSG00000273419	RP4-751H13.7	28	0.64759635											
ENSG00000077458	FAM76B	273	1.830149228											
ENSG00000226285	AC091813.2	1	0.10043376											
ENSG00000259168	RP11-100M12.3	0	0											
ENSG00000224540	RP11-385M4.3	0	0											
ENSG00000262953	EIF4A1P9	1	0.078466476											
ENSG00000212658	KRTAP29-1	0	0											
ENSG00000212659	KRTAP9-6	0	0											
ENSG00000265908	RP11-20B24.6	4	0.632128879											
ENSG00000265905	RN7SL96P	0	0											
ENSG00000229433	RP11-329B9.1	0	0											
ENSG00000212657	KRTAP16-1	0	0											
ENSG00000253140	RP11-567J20.3	0	0											
ENSG00000260367	RP11-264B17.4	2	0.128093775											
ENSG00000260366	CTD-2639E6.4	0	0											
ENSG00000260364	RP11-256I9.3	0	0											
ENSG00000260362	RP11-297M9.1	0	0											
ENSG00000260361	CTD-2313J17.5	5	0.27266949											
ENSG00000280160	RP11-196G11.3	9	0.384129591											
ENSG00000260369	CTD-2526A2.2	0	0											
ENSG00000260368	RP11-521I2.3	8	0.663126442											
ENSG00000021300	PLEKHB1	10	0.096465199											
ENSG00000217026	RPL10P1	0	0											
ENSG00000217027	TPT1P4	0	0											
ENSG00000213332	SLC25A5P6	1	0.106895074											
ENSG00000261013	CTD-2050B12.1	0	0											
ENSG00000100399	CHADL	26	0.672116128											
ENSG00000216378	RP3-344J20.1	0	0											
ENSG00000100393	EP300	1752	11.30406761											
ENSG00000213331	RP11-713C19.2	0	0											
ENSG00000100395	L3MBTL2	456	4.089746197											
ENSG00000253148	RGS21	0	0											
ENSG00000223202	RN7SKP297	0	0											
ENSG00000232353	RP11-655G22.1	0	0											
ENSG00000213338	ATF4P1	2	0.17644231											
ENSG00000196550	FAM72A	31	0.395877984											
ENSG00000261019	RP11-111K18.2	2	0.138393713											
ENSG00000196557	CACNA1H	1008	6.638542429											
ENSG00000222352	RN7SKP221	0	0											
ENSG00000282206	RP11-141C7.5	4	2.78415587											
ENSG00000197208	SLC22A4	23	0.778426037											
ENSG00000239468	RN7SL569P	2	0.657370136											
ENSG00000239462	CTD-2021J15.1	0	0											
ENSG00000151292	CSNK1G3	139	0.977596266											
ENSG00000113141	IK	685	10.37529851											
ENSG00000239464	RN7SL691P	0	0											
ENSG00000239465	RP11-330L19.2	0	0											
ENSG00000217686	NUS1P4	0	0											
ENSG00000217684	RPS3AP24	0	0											
ENSG00000217680	RP11-415D17.1	0	0											
ENSG00000211947	IGHV3-21	0	0											
ENSG00000026652	AGPAT4	3	0.017769747											
ENSG00000205955	HSP90AA5P	3	0.129576476											
ENSG00000177971	IMP3	627	15.52984547											
ENSG00000211945	IGHV1-18	0	0											
ENSG00000205959	RP11-689P11.2	9	0.225874717											
ENSG00000185158	LRRC37B	128	0.617401595											
ENSG00000211683	KB-1572G7.3	3	0.261298652											
ENSG00000211685	IGLC7	0	0											
ENSG00000211689	TRGC1	281	9.743927881											
ENSG00000185155	MIXL1	0	0											
ENSG00000185156	MFSD6L	1	0.043285665											
ENSG00000225193	RPS12P26	1	0.239164232											
ENSG00000229565	AC108056.1	0	0											
ENSG00000229562	ZFYVE9P1	1	0.054935636											
ENSG00000229563	LINC01204	0	0											
ENSG00000229560	LYARP1	0	0											
ENSG00000255043	NAV2-AS5	0	0											
ENSG00000255040	RP11-677N16.1	0	0											
ENSG00000229568	SMC4P1	0	0											
ENSG00000229569	RP11-481G8.2	0	0											
ENSG00000213260	YWHAZP5	23	2.982544694											
ENSG00000106635	BCL7B	476	4.81570937											
ENSG00000106636	YKT6	1876	21.66810132											
ENSG00000261103	RP11-298D21.3	0	0											
ENSG00000280299	RP11-583F2.7	0	0											
ENSG00000280298	AC007163.2	0	0											
ENSG00000106633	GCK	0	0											
ENSG00000280295	RP11-358B23.6	0	0											
ENSG00000213269	AC004386.4	1	0.124453398											
ENSG00000280296	RP11-78J21.6	0	0											
ENSG00000106638	TBL2	636	3.851028102											
ENSG00000225196	RP5-1118D24.2	1	0.299712139											
ENSG00000255045	RP11-677M14.2	2	0.425444043											
ENSG00000123584	MAGEA9	1	0.052210053											
ENSG00000260668	RP11-744D14.1	4	0.683475087											
ENSG00000152670	DDX4	1	0.016436834											
ENSG00000152672	CLEC4F	2	0.06550955											
ENSG00000143643	TTC13	288	4.287403672											
ENSG00000124588	NQO2	677	5.119284712											
ENSG00000143641	GALNT2	605	4.936852454											
ENSG00000124587	PEX6	519	10.56357163											
ENSG00000167332	OR51E2	0	0											
ENSG00000167333	TRIM68	133	1.525933577											
ENSG00000009830	POMT2	317	1.647659659											
ENSG00000281657	LINC00976	0	0											
ENSG00000281655	RP11-817J15.3	0	0											
ENSG00000281652	DUX4L7	0	0											
ENSG00000220161	FLJ35934	0	0											
ENSG00000258056	RP11-644F5.11	69	4.526589295											
ENSG00000244183	RP11-641C17.1	1	0.192107578											
ENSG00000178927	C17orf62	630	2.465542418											
ENSG00000178921	PFAS	465	4.09405418											
ENSG00000178922	HYI	27	0.3895745											
ENSG00000178928	TPRX1	1	0.025115098											
ENSG00000266341	RP5-890E16.4	0	0											
ENSG00000266340	RP11-848P1.4	4	0.566834129											
ENSG00000168310	IRF2	313	7.337835606											
ENSG00000168314	MOBP	10	0.062400329											
ENSG00000262456	RP1-59D14.1	0	0											
ENSG00000262454	MIR193BHG	10	0.354935506											
ENSG00000229492	AC004019.10	0	0											
ENSG00000241073	RP4-714D9.2	0	0											
ENSG00000268416	CTD-2626G11.2	21	0.238704974											
ENSG00000114268	PFKFB4	221	2.762207384											
ENSG00000241074	RN7SL813P	0	0											
ENSG00000268412	TRMT112P6	41	10.43348519											
ENSG00000200673	RN7SKP174	0	0											
ENSG00000040487	PQLC2	282	5.528170776											
ENSG00000200674	RN7SKP160	1	0.278555988											
ENSG00000204709	LINC01556	1	0.203238275											
ENSG00000204703	OR2B3	0	0											
ENSG00000204702	OR2J1	1	0.0743983											
ENSG00000204701	OR2J3	1	0.101184867											
ENSG00000204700	OR2J2	1	0.074456789											
ENSG00000204706	MAMDC2-AS1	3	0.023400201											
ENSG00000204705	UBTFL5	0	0											
ENSG00000204704	OR2W1	1	0.092129412											
ENSG00000227973	PIN4P1	6	1.434262115											
ENSG00000217929	CICP18	10	0.336633356											
ENSG00000153107	ANAPC1	1078	6.48094667											
ENSG00000228778	RP11-129J12.1	0	0											
ENSG00000228779	Z69666.2	1	0.118238497											
ENSG00000228775	WEE2-AS1	19	0.313674996											
ENSG00000228776	RP11-319C21.1	0	0											
ENSG00000228777	RP11-282C5.1	0	0											
ENSG00000228770	AC007327.6	0	0											
ENSG00000228771	RP11-552J9.1	0	0											
ENSG00000228772	RP1-309H15.2	0	0											
ENSG00000279268	RP11-628M2.1	0	0											
ENSG00000279269	RP11-573M3.5	0	0											
ENSG00000222685	RN7SKP119	0	0											
ENSG00000279260	OR4X1	0	0											
ENSG00000279261	AL360294.1	2	0.077718637											
ENSG00000279262	CTD-3137H5.5	8	1.434262115											
ENSG00000279263	OR2L8	1	0.100861593											
ENSG00000279264	RP11-417J1.6	0	0											
ENSG00000279265	AC000123.3	5	1.026798773											
ENSG00000279266	RP11-371I20.2	0	0											
ENSG00000279267	RP11-395L14.18	29	1.344427471											
ENSG00000226646	RPL7P37	1	0.128332027											
ENSG00000226647	RP11-336A10.2	2	0.112624985											
ENSG00000226644	RP11-128M1.1	0	0											
ENSG00000253839	RP11-431D12.1	0	0											
ENSG00000226642	ACTG1P12	1	0.081225588											
ENSG00000226643	RP11-358H9.1	0	0											
ENSG00000226640	RP11-21J7.1	0	0											
ENSG00000226641	RP13-13A3.1	0	0											
ENSG00000164047	CAMP	1	0.127126223											
ENSG00000167004	PDIA3	3235	55.51879402											
ENSG00000226648	PLCG1-AS1	0	0											
ENSG00000226649	AC019118.4	0	0											
ENSG00000158022	TRIM63	4	0.127834301											
ENSG00000158023	WDR66	34	0.17715652											
ENSG00000183242	WT1-AS	0	0											
ENSG00000198723	C19orf45	9	0.186066703											
ENSG00000167800	TBX10	18	1.100774461											
ENSG00000198722	UNC13B	3155	28.94354855											
ENSG00000227412	STK33P1	0	0											
ENSG00000183248	PRR36	172	2.959900352											
ENSG00000183249	NF1P3	0	0											
ENSG00000127774	EMC6	315	21.07385355											
ENSG00000239926	PRDX3P4	3	0.380229766											
ENSG00000143753	DEGS1	378	9.156449163											
ENSG00000239923	RN7SL864P	0	0											
ENSG00000239922	RP11-71N10.1	0	0											
ENSG00000239921	LINC01471	0	0											
ENSG00000239920	AC015691.13	0	0											
ENSG00000233924	RPSAP13	2	0.216368685											
ENSG00000233927	RPS28	46	1.100761053											
ENSG00000233926	RP11-154D17.1	0	0											
ENSG00000233921	RPS15AP40	0	0											
ENSG00000233920	RP5-1061H20.5	0	0											
ENSG00000233922	AL133493.2	0	0											
ENSG00000173838	10-Mar	0	0											
ENSG00000122728	TAF1L	12	0.182743822											
ENSG00000122729	ACO1	169	1.699604823											
ENSG00000227418	PCGEM1	0	0											
ENSG00000245311	ARNTL2-AS1	0	0											
ENSG00000245317	CTC-241N9.1	17	1.106801808											
ENSG00000165406	8-Mar	266	1.670600138											
ENSG00000256690	RP11-727F15.9	2	0.168736719											
ENSG00000165409	TSHR	3	0.034212435											
ENSG00000257998	RP11-361A23.3	0	0											
ENSG00000257999	RP11-61E11.2	0	0											
ENSG00000241258	CRCP	1180	12.00997965											
ENSG00000257991	RP11-2H8.3	0	0											
ENSG00000257997	RP11-100F15.2	0	0											
ENSG00000257994	RP11-626I20.2	0	0											
ENSG00000257995	RP11-632B21.1	0	0											
ENSG00000256691	RP11-476M19.3	0	0											
ENSG00000255843	AP000593.7	2	0.327547749											
ENSG00000255847	RP11-167N4.2	5	0.276977317											
ENSG00000255845	RP11-804A23.1	1	0.266786017											
ENSG00000254719	RP11-351I24.3	27	12.28845335											
ENSG00000254718	CTD-2184C24.2	0	0											
ENSG00000281527	AC087350.1	1	0.986552458											
ENSG00000254710	CTD-2216M2.1	0	0											
ENSG00000254713	HNRNPA1P72	0	0											
ENSG00000254712	RP11-560B16.5	0	0											
ENSG00000254715	OR7E154P	0	0											
ENSG00000254714	RP11-163O19.1	0	0											
ENSG00000254717	GLYATL1P2	0	0											
ENSG00000240849	TMEM189	959	7.35806954											
ENSG00000278134	RP11-12A20.4	0	0											
ENSG00000278133	RP11-196G11.5	36	3.704241584											
ENSG00000158683	PKD1L1	8	0.075389786											
ENSG00000278131	AC116050.1	0	0											
ENSG00000278130	RP11-424E7.6	0	0											
ENSG00000240842	RP11-62G11.2	0	0											
ENSG00000225222	CHCHD4P5	0	0											
ENSG00000278139	PIK3R3	0	0											
ENSG00000240847	RN7SL497P	0	0											
ENSG00000008056	SYN1	0	0											
ENSG00000130518	KIAA1683	86	0.418525508											
ENSG00000159374	M1AP	3	0.062015641											
ENSG00000159377	PSMB4	1682	22.68509796											
ENSG00000215864	NBPF7	2	0.142777224											
ENSG00000130511	SSBP4	260	5.040526852											
ENSG00000130513	GDF15	26	0.713003842											
ENSG00000130517	PGPEP1	43	0.339526157											
ENSG00000234998	RP11-439A17.10	0	0											
ENSG00000164758	MED30	107	4.166675723											
ENSG00000164756	SLC30A8	0	0											
ENSG00000164754	RAD21	5860	55.97756323											
ENSG00000164751	PEX2	410	4.42561692											
ENSG00000155508	CNOT8	588	4.397466858											
ENSG00000159082	SYNJ1	201	1.183390306											
ENSG00000155506	LARP1	4429	39.41265672											
ENSG00000159086	PAXBP1	914	7.783731585											
ENSG00000011478	QPCTL	113	3.392691557											
ENSG00000230769	RP3-408N23.4	1	0.192890094											
ENSG00000010704	HFE	2	0.01670985											
ENSG00000196616	ADH1B	0	0											
ENSG00000125046	SSUH2	6	0.049294202											
ENSG00000196611	MMP1	1	0.048075653											
ENSG00000081913	PHLPP1	481	4.605436109											
ENSG00000238837	RP11-646E18.2	0	0											
ENSG00000120498	TEX11	2	0.050378552											
ENSG00000181029	TRAPPC5	89	1.128776771											
ENSG00000235803	RP11-343J3.6	0	0											
ENSG00000005471	ABCB4	5	0.048834647											
ENSG00000256713	PGA5	1	0.021687437											
ENSG00000256712	RP11-785H5.2	1	0.245997496											
ENSG00000256717	AP000797.3	0	0											
ENSG00000256714	RP11-73M14.1	0	0											
ENSG00000037280	FLT4	30	0.23891095											
ENSG00000254822	RP11-375D13.3	0	0											
ENSG00000160124	CCDC58	153	4.716313711											
ENSG00000243004	AC005062.2	7	0.185312314											
ENSG00000243007	RPL12P35	0	0											
ENSG00000235500	SNX19P2	1	0.031877831											
ENSG00000243008	RP11-556N21.1	2	0.11071497											
ENSG00000203914	HSP90B3P	1	0.060439717											
ENSG00000203910	C1orf146	1	0.075525547											
ENSG00000203573	Metazoa_SRP	0	0											
ENSG00000231383	FGF12-AS1	0	0											
ENSG00000277371	Metazoa_SRP	1	0.335847645											
ENSG00000231381	RNF2P1	1	0.093771323											
ENSG00000277373	RP11-462D18.4	1	0.269826313											
ENSG00000175294	CATSPER1	2	0.062710367											
ENSG00000231386	AC007395.4	0	0											
ENSG00000231384	AC007919.19	0	0											
ENSG00000274933	TBC1D3I	0	0											
ENSG00000271650	AL031601.4	0	0											
ENSG00000231389	HLA-DPA1	0	0											
ENSG00000231388	RP11-702C7.2	0	0											
ENSG00000274937	CTD-2311M21.4	0	0											
ENSG00000176928	GCNT4	0	0											
ENSG00000174429	ABRA	0	0											
ENSG00000176923	OR7A15P	0	0											
ENSG00000176922	OR51S1	0	0											
ENSG00000176920	FUT2	30	0.490743815											
ENSG00000176927	EFCAB5	8	0.077575333											
ENSG00000232739	RP11-25G10.2	0	0											
ENSG00000176925	OR51F2	0	0											
ENSG00000244196	PPIAP15	1	0.195679826											
ENSG00000198169	ZNF251	641	10.38335516											
ENSG00000198168	SVIP	550	8.306607397											
ENSG00000198162	MAN1A2	568	4.849369952											
ENSG00000198160	MIER1	199	1.201499755											
ENSG00000171049	FPR2	0	0											
ENSG00000175749	EIF3KP1	0	0											
ENSG00000231655	AC011742.3	0	0											
ENSG00000231654	RPS6KA2-AS1	1	0.151051094											
ENSG00000231656	FAM90A18P	0	0											
ENSG00000171045	TSNARE1	277	4.805255253											
ENSG00000171044	XKR6	1	0.010979485											
ENSG00000231653	AC010731.3	0	0											
ENSG00000175745	NR2F1	1	0.014413185											
ENSG00000179676	LINC00305	0	0											
ENSG00000179674	ARL14	3	0.219498945											
ENSG00000262648	PHBP15	0	0											
ENSG00000147316	MCPH1	252	1.751384055											
ENSG00000230381	RP4-655J12.5	0	0											
ENSG00000230383	AC009245.3	348	38.21748129											
ENSG00000230384	RPSAP25	0	0											
ENSG00000230385	AC012507.4	0	0											
ENSG00000230386	RP13-157F18.2	0	0											
ENSG00000244194	RN7SL218P	0	0											
ENSG00000248783	RP11-308B16.2	0	0											
ENSG00000248781	PSMC1P4	1	0.071370788											
ENSG00000248780	ARL4AP2	0	0											
ENSG00000248787	RP11-666A20.4	0	0											
ENSG00000248785	HIGD1AP14	0	0											
ENSG00000167476	JSRP1	3	0.132107737											
ENSG00000248789	CTD-2203A3.1	0	0											
ENSG00000206113	CFAP99	4	0.05874111											
ENSG00000111897	SERINC1	1757	53.02092259											
ENSG00000244158	RP1-93H18.6	0	0											
ENSG00000189238	LINC00943	0	0											
ENSG00000276428	AE000660.21	0	0											
ENSG00000276422	RP11-144A16.8	0	0											
ENSG00000253879	RP11-379I19.3	0	0											
ENSG00000253878	RP11-347C18.3	16	1.353598093											
ENSG00000253871	RP11-756K15.2	0	0											
ENSG00000253870	IGKV1-32	0	0											
ENSG00000253873	PCDHGA11	0	0											
ENSG00000219500	RP11-15J23.1	0	0											
ENSG00000253875	RP11-16P20.3	0	0											
ENSG00000253874	IGLVIV-66-1	0	0											
ENSG00000253877	LINC01608	0	0											
ENSG00000240068	RPL21P42	0	0											
ENSG00000268500	AC018755.18	0	0											
ENSG00000240063	RP11-225N10.1	0	0											
ENSG00000084754	HADHA	2671	59.18785089											
ENSG00000240065	PSMB9	23	0.521623773											
ENSG00000256927	RP5-944M2.2	0	0											
ENSG00000095637	SORBS1	29	0.133676822											
ENSG00000249780	RP11-352E6.2	128	35.63859914											
ENSG00000249781	CTD-2143L24.1	1	0.029412744											
ENSG00000249782	RP11-417J1.1	0	0											
ENSG00000227017	AC007036.6	5	0.702305986											
ENSG00000249785	CTD-2061E9.1	0	0											
ENSG00000034713	GABARAPL2	399	8.703073354											
ENSG00000249787	RP11-346J10.1	0	0											
ENSG00000176219	OR11H6	0	0											
ENSG00000230528	NOS2P3	0	0											
ENSG00000230529	CEACAMP9	0	0											
ENSG00000230524	COL6A4P1	1	0.014997472											
ENSG00000230525	AC007403.2	0	0											
ENSG00000091513	TF	5	0.039324934											
ENSG00000230520	RP11-533K11.1	0	0											
ENSG00000230521	HCG4P7	2	0.194177025											
ENSG00000230522	MBD3L2	0	0											
ENSG00000230523	RP3-437I16.1	1	0.04409173											
ENSG00000146047	HIST1H2BA	0	0											
ENSG00000278907	AC005609.19	0	0											
ENSG00000278905	RP11-65F13.3	0	0											
ENSG00000278902	RP11-25L3.1	0	0											
ENSG00000278903	CH507-145C22.1	2	0.033307987											
ENSG00000278900	RP11-1250I15.2	1	0.161344184											
ENSG00000274150	FADS2P1	0	0											
ENSG00000278908	RP11-523J2.1	0	0											
ENSG00000278909	RP11-401P9.7	0	0											
ENSG00000148225	WDR31	141	1.347850989											
ENSG00000133136	GNG5P2	1	0.457531575											
ENSG00000133135	RNF128	71	1.757633617											
ENSG00000133134	BEX2	9	0.270304388											
ENSG00000272426	RP11-108M9.6	0	0											
ENSG00000138303	ASCC1	251	2.272691407											
ENSG00000222313	RN7SKP267	0	0											
ENSG00000148229	POLE3	779	22.15204559											
ENSG00000138308	PLA2G12B	0	0											
ENSG00000133138	TBC1D8B	117	0.946487923											
ENSG00000144579	CTDSP1	1032	11.83887246											
ENSG00000067840	PDZD4	22	0.244901701											
ENSG00000146592	CREB5	206	1.310902897											
ENSG00000248259	RP11-63H19.5	0	0											
ENSG00000227012	RP1-97J1.2	0	0											
ENSG00000248254	AC092597.3	0	0											
ENSG00000248257	PSG10P	0	0											
ENSG00000248256	OCIAD1-AS1	1	0.357392589											
ENSG00000089177	KIF16B	1258	17.00052655											
ENSG00000172828	CES3	14	0.144752476											
ENSG00000249128	RP11-2N5.1	1	0.174418114											
ENSG00000254692	RP11-468E2.1	0	0											
ENSG00000141068	KSR1	19	0.104473306											
