gene_id	gene_name	HBL-100_count	HBL-100_FPKM											
ENSG00000100532	CGRRF1	170	2.048746785											
ENSG00000198937	CCDC167	54	8.335017764											
ENSG00000276478	RP11-65B23.5	0	0											
ENSG00000077454	LRCH4	208	1.673239285											
ENSG00000186265	BTLA	0	0											
ENSG00000273419	RP4-751H13.7	17	0.3968403											
ENSG00000077458	FAM76B	107	0.723968394											
ENSG00000226285	AC091813.2	0	0											
ENSG00000259168	RP11-100M12.3	0	0											
ENSG00000224540	RP11-385M4.3	2	0.156114486											
ENSG00000262953	EIF4A1P9	1	0.079199919											
ENSG00000212658	KRTAP29-1	1	0.093171835											
ENSG00000212659	KRTAP9-6	0	0											
ENSG00000265908	RP11-20B24.6	7	1.116605499											
ENSG00000265905	RN7SL96P	0	0											
ENSG00000229433	RP11-329B9.1	0	0											
ENSG00000212657	KRTAP16-1	0	0											
ENSG00000253140	RP11-567J20.3	2	0.355836369											
ENSG00000260367	RP11-264B17.4	10	0.646428046											
ENSG00000260366	CTD-2639E6.4	0	0											
ENSG00000260364	RP11-256I9.3	0	0											
ENSG00000260362	RP11-297M9.1	0	0											
ENSG00000260361	CTD-2313J17.5	3	0.165137346											
ENSG00000280160	RP11-196G11.3	7	0.301553965											
ENSG00000260369	CTD-2526A2.2	19	1.824473846											
ENSG00000260368	RP11-521I2.3	1	0.083707796											
ENSG00000021300	PLEKHB1	22	0.214198047											
ENSG00000217026	RPL10P1	1	0.148438358											
ENSG00000217027	TPT1P4	1	0.184189408											
ENSG00000213332	SLC25A5P6	0	0											
ENSG00000261013	CTD-2050B12.1	0	0											
ENSG00000100399	CHADL	7	0.182645192											
ENSG00000216378	RP3-344J20.1	0	0											
ENSG00000100393	EP300	1875	12.20995463											
ENSG00000213331	RP11-713C19.2	0	0											
ENSG00000100395	L3MBTL2	760	6.879509546											
ENSG00000253148	RGS21	0	0											
ENSG00000223202	RN7SKP297	0	0											
ENSG00000232353	RP11-655G22.1	0	0											
ENSG00000213338	ATF4P1	3	0.267174681											
ENSG00000196550	FAM72A	47	0.605764104											
ENSG00000261019	RP11-111K18.2	0	0											
ENSG00000196557	CACNA1H	146	0.970457108											
ENSG00000222352	RN7SKP221	0	0											
ENSG00000282206	RP11-141C7.5	6	4.215091112											
ENSG00000197208	SLC22A4	77	2.63028092											
ENSG00000239468	RN7SL569P	1	0.331924662											
ENSG00000239462	CTD-2021J15.1	4	0.967514584											
ENSG00000151292	CSNK1G3	387	2.747062282											
ENSG00000113141	IK	1522	23.2668049											
ENSG00000239464	RN7SL691P	0	0											
ENSG00000239465	RP11-330L19.2	0	0											
ENSG00000217686	NUS1P4	0	0											
ENSG00000217684	RPS3AP24	0	0											
ENSG00000217680	RP11-415D17.1	0	0											
ENSG00000211947	IGHV3-21	0	0											
ENSG00000026652	AGPAT4	189	1.129736706											
ENSG00000205955	HSP90AA5P	7	0.305130791											
ENSG00000177971	IMP3	641	16.02392891											
ENSG00000211945	IGHV1-18	0	0											
ENSG00000205959	RP11-689P11.2	11	0.27863599											
ENSG00000185158	LRRC37B	54	0.262884745											
ENSG00000211683	KB-1572G7.3	3	0.263733609											
ENSG00000211685	IGLC7	0	0											
ENSG00000211689	TRGC1	0	0											
ENSG00000185155	MIXL1	0	0											
ENSG00000185156	MFSD6L	0	0											
ENSG00000225193	RPS12P26	1	0.241399754											
ENSG00000229565	AC108056.1	0	0											
ENSG00000229562	ZFYVE9P1	3	0.166286794											
ENSG00000229563	LINC01204	0	0											
ENSG00000229560	LYARP1	0	0											
ENSG00000255043	NAV2-AS5	0	0											
ENSG00000255040	RP11-677N16.1	1	0.100625582											
ENSG00000229568	SMC4P1	0	0											
ENSG00000229569	RP11-481G8.2	0	0											
ENSG00000213260	YWHAZP5	20	2.617590828											
ENSG00000106635	BCL7B	431	4.400909393											
ENSG00000106636	YKT6	1441	16.79825118											
ENSG00000261103	RP11-298D21.3	0	0											
ENSG00000280299	RP11-583F2.7	0	0											
ENSG00000280298	AC007163.2	1	0.25491814											
ENSG00000106633	GCK	9	0.094135832											
ENSG00000280295	RP11-358B23.6	2	0.116656978											
ENSG00000213269	AC004386.4	0	0											
ENSG00000280296	RP11-78J21.6	6	0.184979797											
ENSG00000106638	TBL2	414	2.53006536											
ENSG00000225196	RP5-1118D24.2	0	0											
ENSG00000255045	RP11-677M14.2	0	0											
ENSG00000123584	MAGEA9	3	0.158036622											
ENSG00000260668	RP11-744D14.1	1	0.172552893											
ENSG00000152670	DDX4	1	0.016590472											
ENSG00000152672	CLEC4F	6	0.198357229											
ENSG00000143643	TTC13	554	8.323831483											
ENSG00000124588	NQO2	250	1.907974615											
ENSG00000143641	GALNT2	4106	33.81625775											
ENSG00000124587	PEX6	178	3.656590202											
ENSG00000167332	OR51E2	0	0											
ENSG00000167333	TRIM68	191	2.211707144											
ENSG00000009830	POMT2	414	2.17180266											
ENSG00000281657	LINC00976	0	0											
ENSG00000281655	RP11-817J15.3	0	0											
ENSG00000281652	DUX4L7	0	0											
ENSG00000220161	FLJ35934	14	0.714905886											
ENSG00000258056	RP11-644F5.11	96	6.356301272											
ENSG00000244183	RP11-641C17.1	0	0											
ENSG00000178927	C17orf62	673	2.658270572											
ENSG00000178921	PFAS	973	8.646209896											
ENSG00000178922	HYI	19	0.27668823											
ENSG00000178928	TPRX1	1	0.025349855											
ENSG00000266341	RP5-890E16.4	1	0.497886992											
ENSG00000266340	RP11-848P1.4	0	0											
ENSG00000168310	IRF2	368	8.707307292											
ENSG00000168314	MOBP	1	0.006301536											
ENSG00000262456	RP1-59D14.1	0	0											
ENSG00000262454	MIR193BHG	0	0											
ENSG00000229492	AC004019.10	0	0											
ENSG00000241073	RP4-714D9.2	0	0											
ENSG00000268416	CTD-2626G11.2	0	0											
ENSG00000114268	PFKFB4	155	1.955278756											
ENSG00000241074	RN7SL813P	0	0											
ENSG00000268412	TRMT112P6	16	4.109336138											
ENSG00000200673	RN7SKP174	0	0											
ENSG00000040487	PQLC2	198	3.917507214											
ENSG00000200674	RN7SKP160	0	0											
ENSG00000204709	LINC01556	24	4.920621384											
ENSG00000204703	OR2B3	0	0											
ENSG00000204702	OR2J1	0	0											
ENSG00000204701	OR2J3	0	0											
ENSG00000204700	OR2J2	0	0											
ENSG00000204706	MAMDC2-AS1	0	0											
ENSG00000204705	UBTFL5	0	0											
ENSG00000204704	OR2W1	0	0											
ENSG00000227973	PIN4P1	4	0.965071366											
ENSG00000217929	CICP18	5	0.169901338											
ENSG00000153107	ANAPC1	1089	6.607838997											
ENSG00000228778	RP11-129J12.1	0	0											
ENSG00000228779	Z69666.2	0	0											
ENSG00000228775	WEE2-AS1	2	0.033324752											
ENSG00000228776	RP11-319C21.1	0	0											
ENSG00000228777	RP11-282C5.1	0	0											
ENSG00000228770	AC007327.6	0	0											
ENSG00000228771	RP11-552J9.1	0	0											
ENSG00000228772	RP1-309H15.2	0	0											
ENSG00000279268	RP11-628M2.1	0	0											
ENSG00000279269	RP11-573M3.5	0	0											
ENSG00000222685	RN7SKP119	0	0											
ENSG00000279260	OR4X1	0	0											
ENSG00000279261	AL360294.1	0	0											
ENSG00000279262	CTD-3137H5.5	0	0											
ENSG00000279263	OR2L8	2	0.203497476											
ENSG00000279264	RP11-417J1.6	0	0											
ENSG00000279265	AC000123.3	4	0.828998397											
ENSG00000279266	RP11-371I20.2	5	0.127880772											
ENSG00000279267	RP11-395L14.18	74	3.462398286											
ENSG00000226646	RPL7P37	1	0.129531575											
ENSG00000226647	RP11-336A10.2	5	0.284213304											
ENSG00000226644	RP11-128M1.1	4	0.539785679											
ENSG00000253839	RP11-431D12.1	0	0											
ENSG00000226642	ACTG1P12	0	0											
ENSG00000226643	RP11-358H9.1	0	0											
ENSG00000226640	RP11-21J7.1	0	0											
ENSG00000226641	RP13-13A3.1	0	0											
ENSG00000164047	CAMP	1	0.1283145											
ENSG00000167004	PDIA3	6399	110.8383014											
ENSG00000226648	PLCG1-AS1	5	0.326786979											
ENSG00000226649	AC019118.4	1	0.219757017											
ENSG00000158022	TRIM63	1	0.032273566											
ENSG00000158023	WDR66	89	0.468042741											
ENSG00000183242	WT1-AS	27	0.331878039											
ENSG00000198723	C19orf45	2	0.041730537											
ENSG00000167800	TBX10	5	0.308632147											
ENSG00000198722	UNC13B	185	1.712912419											
ENSG00000227412	STK33P1	0	0											
ENSG00000183248	PRR36	31	0.538421425											
ENSG00000183249	NF1P3	0	0											
ENSG00000127774	EMC6	494	33.35591238											
ENSG00000239926	PRDX3P4	0	0											
ENSG00000143753	DEGS1	1494	36.52565208											
ENSG00000239923	RN7SL864P	0	0											
ENSG00000239922	RP11-71N10.1	0	0											
ENSG00000239921	LINC01471	0	0											
ENSG00000239920	AC015691.13	0	0											
ENSG00000233924	RPSAP13	0	0											
ENSG00000233927	RPS28	70	1.690608958											
ENSG00000233926	RP11-154D17.1	0	0											
ENSG00000233921	RPS15AP40	0	0											
ENSG00000233920	RP5-1061H20.5	0	0											
ENSG00000233922	AL133493.2	0	0											
ENSG00000173838	10-Mar	6	0.08050167											
ENSG00000122728	TAF1L	30	0.461110353											
ENSG00000122729	ACO1	1664	16.88990894											
ENSG00000227418	PCGEM1	0	0											
ENSG00000245311	ARNTL2-AS1	0	0											
ENSG00000245317	CTC-241N9.1	23	1.51136158											
ENSG00000165406	8-Mar	604	3.828590703											
ENSG00000256690	RP11-727F15.9	3	0.255506625											
ENSG00000165409	TSHR	5	0.057547888											
ENSG00000257998	RP11-361A23.3	0	0											
ENSG00000257999	RP11-61E11.2	3	0.447236245											
ENSG00000241258	CRCP	473	4.85885178											
ENSG00000257991	RP11-2H8.3	0	0											
ENSG00000257997	RP11-100F15.2	0	0											
ENSG00000257994	RP11-626I20.2	0	0											
ENSG00000257995	RP11-632B21.1	0	0											
ENSG00000256691	RP11-476M19.3	0	0											
ENSG00000255843	AP000593.7	0	0											
ENSG00000255847	RP11-167N4.2	0	0											
ENSG00000255845	RP11-804A23.1	0	0											
ENSG00000254719	RP11-351I24.3	142	65.22683754											
ENSG00000254718	CTD-2184C24.2	1	0.022492777											
ENSG00000281527	AC087350.1	1	0.995773985											
ENSG00000254710	CTD-2216M2.1	0	0											
ENSG00000254713	HNRNPA1P72	0	0											
ENSG00000254712	RP11-560B16.5	0	0											
ENSG00000254715	OR7E154P	0	0											
ENSG00000254714	RP11-163O19.1	0	0											
ENSG00000254717	GLYATL1P2	7	0.47368746											
ENSG00000240849	TMEM189	616	4.770218586											
ENSG00000278134	RP11-12A20.4	2	0.317943645											
ENSG00000278133	RP11-196G11.5	54	5.608017387											
ENSG00000158683	PKD1L1	1	0.009516606											
ENSG00000278131	AC116050.1	0	0											
ENSG00000278130	RP11-424E7.6	0	0											
ENSG00000240842	RP11-62G11.2	0	0											
ENSG00000225222	CHCHD4P5	0	0											
ENSG00000278139	PIK3R3	0	0											
ENSG00000240847	RN7SL497P	0	0											
ENSG00000008056	SYN1	16	0.358254756											
ENSG00000130518	KIAA1683	65	0.319267476											
ENSG00000159374	M1AP	13	0.271200674											
ENSG00000159377	PSMB4	2741	37.31090482											
ENSG00000215864	NBPF7	1	0.072092234											
ENSG00000130511	SSBP4	696	13.61835482											
ENSG00000130513	GDF15	220	6.089098427											
ENSG00000130517	PGPEP1	206	1.641669769											
ENSG00000234998	RP11-439A17.10	0	0											
ENSG00000164758	MED30	278	10.92600248											
ENSG00000164756	SLC30A8	0	0											
ENSG00000164754	RAD21	5865	56.54528475											
ENSG00000164751	PEX2	363	3.954657273											
ENSG00000155508	CNOT8	762	5.751643813											
ENSG00000159082	SYNJ1	383	2.275837153											
ENSG00000155506	LARP1	4929	44.26911372											
ENSG00000159086	PAXBP1	667	5.732966398											
ENSG00000011478	QPCTL	444	13.45430012											
ENSG00000230769	RP3-408N23.4	3	0.583866462											
ENSG00000010704	HFE	359	3.027376524											
ENSG00000196616	ADH1B	0	0											
ENSG00000125046	SSUH2	3	0.024880961											
ENSG00000196611	MMP1	73	3.540470798											
ENSG00000081913	PHLPP1	331	3.198644502											
ENSG00000238837	RP11-646E18.2	0	0											
ENSG00000120498	TEX11	0	0											
ENSG00000181029	TRAPPC5	207	2.649728451											
ENSG00000235803	RP11-343J3.6	0	0											
ENSG00000005471	ABCB4	1	0.0098622											
ENSG00000256713	PGA5	0	0											
ENSG00000256712	RP11-785H5.2	1	0.24829689											
ENSG00000256717	AP000797.3	0	0											
ENSG00000256714	RP11-73M14.1	0	0											
ENSG00000037280	FLT4	102	0.819845175											
ENSG00000254822	RP11-375D13.3	0	0											
ENSG00000160124	CCDC58	67	2.084492049											
ENSG00000243004	AC005062.2	168	4.488641046											
ENSG00000243007	RPL12P35	0	0											
ENSG00000235500	SNX19P2	0	0											
ENSG00000243008	RP11-556N21.1	1	0.055903101											
ENSG00000203914	HSP90B3P	2	0.121942649											
ENSG00000203910	C1orf146	3	0.228611191											
ENSG00000203573	Metazoa_SRP	1	0.32078625											
ENSG00000231383	FGF12-AS1	0	0											
ENSG00000277371	Metazoa_SRP	4	1.355206599											
ENSG00000231381	RNF2P1	1	0.094647824											
ENSG00000277373	RP11-462D18.4	0	0											
ENSG00000175294	CATSPER1	43	1.360835058											
ENSG00000231386	AC007395.4	0	0											
ENSG00000231384	AC007919.19	0	0											
ENSG00000274933	TBC1D3I	0	0											
ENSG00000271650	AL031601.4	0	0											
ENSG00000231389	HLA-DPA1	227	2.305806343											
ENSG00000231388	RP11-702C7.2	0	0											
ENSG00000274937	CTD-2311M21.4	0	0											
ENSG00000176928	GCNT4	29	0.498878669											
ENSG00000174429	ABRA	0	0											
ENSG00000176923	OR7A15P	0	0											
ENSG00000176922	OR51S1	0	0											
ENSG00000176920	FUT2	21	0.346714292											
ENSG00000176927	EFCAB5	10	0.097871405											
ENSG00000232739	RP11-25G10.2	0	0											
ENSG00000176925	OR51F2	0	0											
ENSG00000244196	PPIAP15	0	0											
ENSG00000198169	ZNF251	321	5.248027561											
ENSG00000198168	SVIP	84	1.280414479											
ENSG00000198162	MAN1A2	856	7.376025071											
ENSG00000198160	MIER1	697	4.247331873											
ENSG00000171049	FPR2	0	0											
ENSG00000175749	EIF3KP1	0	0											
ENSG00000231655	AC011742.3	0	0											
ENSG00000231654	RPS6KA2-AS1	0	0											
ENSG00000231656	FAM90A18P	0	0											
ENSG00000171045	TSNARE1	52	0.910443809											
ENSG00000171044	XKR6	22	0.243673248											
ENSG00000231653	AC010731.3	0	0											
ENSG00000175745	NR2F1	155	2.253733267											
ENSG00000179676	LINC00305	0	0											
ENSG00000179674	ARL14	303	22.37226885											
ENSG00000262648	PHBP15	0	0											
ENSG00000147316	MCPH1	216	1.515116328											
ENSG00000230381	RP4-655J12.5	0	0											
ENSG00000230383	AC009245.3	361	40.01306282											
ENSG00000230384	RPSAP25	0	0											
ENSG00000230385	AC012507.4	0	0											
ENSG00000230386	RP13-157F18.2	0	0											
ENSG00000244194	RN7SL218P	0	0											
ENSG00000248783	RP11-308B16.2	0	0											
ENSG00000248781	PSMC1P4	2	0.143997084											
ENSG00000248780	ARL4AP2	0	0											
ENSG00000248787	RP11-666A20.4	3	0.671378063											
ENSG00000248785	HIGD1AP14	2	0.677603299											
ENSG00000167476	JSRP1	17	0.755473184											
ENSG00000248789	CTD-2203A3.1	0	0											
ENSG00000206113	CFAP99	3	0.044473849											
ENSG00000111897	SERINC1	1396	42.51801768											
ENSG00000244158	RP1-93H18.6	0	0											
ENSG00000189238	LINC00943	4	0.037361253											
ENSG00000276428	AE000660.21	0	0											
ENSG00000276422	RP11-144A16.8	0	0											
ENSG00000253879	RP11-379I19.3	0	0											
ENSG00000253878	RP11-347C18.3	2	0.170763298											
ENSG00000253871	RP11-756K15.2	0	0											
ENSG00000253870	IGKV1-32	0	0											
ENSG00000253873	PCDHGA11	2	0.018382312											
ENSG00000219500	RP11-15J23.1	0	0											
ENSG00000253875	RP11-16P20.3	0	0											
ENSG00000253874	IGLVIV-66-1	0	0											
ENSG00000253877	LINC01608	0	0											
ENSG00000240068	RPL21P42	1	0.206022204											
ENSG00000268500	AC018755.18	0	0											
ENSG00000240063	RP11-225N10.1	0	0											
ENSG00000084754	HADHA	1911	42.73969303											
ENSG00000240065	PSMB9	653	14.94730847											
ENSG00000256927	RP5-944M2.2	0	0											
ENSG00000095637	SORBS1	99	0.46057463											
ENSG00000249780	RP11-352E6.2	7	1.967196158											
ENSG00000249781	CTD-2143L24.1	1	0.029687672											
ENSG00000249782	RP11-417J1.1	0	0											
ENSG00000227017	AC007036.6	1	0.141831309											
ENSG00000249785	CTD-2061E9.1	0	0											
ENSG00000034713	GABARAPL2	836	18.40426836											
ENSG00000249787	RP11-346J10.1	0	0											
ENSG00000176219	OR11H6	0	0											
ENSG00000230528	NOS2P3	0	0											
ENSG00000230529	CEACAMP9	0	0											
ENSG00000230524	COL6A4P1	10	0.151293848											
ENSG00000230525	AC007403.2	0	0											
ENSG00000091513	TF	68	0.539749515											
ENSG00000230520	RP11-533K11.1	0	0											
ENSG00000230521	HCG4P7	16	1.567869788											
ENSG00000230522	MBD3L2	0	0											
ENSG00000230523	RP3-437I16.1	0	0											
ENSG00000146047	HIST1H2BA	0	0											
ENSG00000278907	AC005609.19	0	0											
ENSG00000278905	RP11-65F13.3	0	0											
ENSG00000278902	RP11-25L3.1	0	0											
ENSG00000278903	CH507-145C22.1	4	0.067235795											
ENSG00000278900	RP11-1250I15.2	0	0											
ENSG00000274150	FADS2P1	0	0											
ENSG00000278908	RP11-523J2.1	0	0											
ENSG00000278909	RP11-401P9.7	0	0											
ENSG00000148225	WDR31	87	0.839373562											
ENSG00000133136	GNG5P2	0	0											
ENSG00000133135	RNF128	3	0.074968209											
ENSG00000133134	BEX2	21	0.63655952											
ENSG00000272426	RP11-108M9.6	0	0											
ENSG00000138303	ASCC1	246	2.248088564											
ENSG00000222313	RN7SKP267	0	0											
ENSG00000148229	POLE3	1499	43.02193178											
ENSG00000138308	PLA2G12B	1	0.084746722											
ENSG00000133138	TBC1D8B	183	1.494142806											
ENSG00000144579	CTDSP1	678	7.850056887											
ENSG00000067840	PDZD4	502	5.640046159											
ENSG00000146592	CREB5	102	0.655115596											
ENSG00000248259	RP11-63H19.5	0	0											
ENSG00000227012	RP1-97J1.2	0	0											
ENSG00000248254	AC092597.3	1	0.15905874											
ENSG00000248257	PSG10P	1	0.044712022											
ENSG00000248256	OCIAD1-AS1	0	0											
ENSG00000089177	KIF16B	107	1.459408664											
ENSG00000172828	CES3	86	0.897413945											
ENSG00000249128	RP11-2N5.1	0	0											
ENSG00000254692	RP11-468E2.1	11	0.3835821											
ENSG00000141068	KSR1	53	0.294132301											
ENSG00000137309	HMGA1	9772	212.2420872											
ENSG00000144681	STAC	304	4.729736231											
ENSG00000254693	RP11-58K22.5	0	0											
