"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","entrez","genename"
"ENSG00000181449",70.3691385478607,-8.55494671035809,1.56751903737899,-5.45763496733196,4.82518352316276e-08,1.95711308504708e-06,"TRUE","ENSG00000181449","6657","SRY-box transcription factor 2"
"ENSG00000167741",185.929796801568,-8.55354946144305,1.44470189079507,-5.92063284193236,NA,NA,NA,"ENSG00000167741","124975","gamma-glutamyltransferase 6"
"ENSG00000147676",2386.44726517717,-8.54528111195666,0.574740273574691,-14.868074336966,5.31193505774814e-50,2.22995033724267e-46,"TRUE","ENSG00000147676","114569","mal, T cell differentiation protein 2"
"ENSG00000138356",232.805164143679,8.54038859354711,1.07182716279997,7.96806508545349,1.61177976942846e-15,2.43828881876061e-13,"TRUE","ENSG00000138356","316","aldehyde oxidase 1"
"ENSG00000186212",68.1413644229268,-8.50809612919634,1.53722967388963,-5.53469417986736,3.11771857366151e-08,1.31870857150942e-06,"TRUE","ENSG00000186212","345079","sosondowah ankyrin repeat domain family member B"
"ENSG00000270607",30.9619308647376,8.50467089162673,1.55724285263248,5.46136453748996,4.72488707311357e-08,1.93042101537039e-06,"TRUE","ENSG00000270607",NA,NA
"ENSG00000274173",67.9171210393363,-8.50291727204299,1.34586896724521,-6.31778982871355,2.65330517480693e-10,1.65629369871219e-08,"TRUE","ENSG00000274173",NA,NA
"ENSG00000137959",221.33159987155,8.48722606253192,1.53665564303971,5.52318022647094,3.32917925116314e-08,1.39758944963829e-06,"TRUE","ENSG00000137959","10964","interferon induced protein 44 like"
"ENSG00000148848",621.041821241686,8.46215561583891,1.16816221190962,7.24399020064655,4.3567291209024e-13,4.38073026336485e-11,"TRUE","ENSG00000148848","8038","ADAM metallopeptidase domain 12"
"ENSG00000187017",362.734446990698,-8.45566049424936,0.835407974787344,-10.1215941784633,4.43138259619138e-24,2.18858166338958e-21,"TRUE","ENSG00000187017","83715","espin"
"ENSG00000066382",119.982955462988,-8.44747411937916,1.44257240527288,-5.85584064169122,4.74603146250537e-09,2.2640727363179e-07,"TRUE","ENSG00000066382","744","metallophosphoesterase domain containing 2"
"ENSG00000156127",64.794207647216,-8.43499740228896,1.54831785067482,-5.4478461244974,5.09834350133341e-08,2.05303079315085e-06,"TRUE","ENSG00000156127","10538","basic leucine zipper ATF-like transcription factor"
"ENSG00000186684",110.640340149773,8.41079463150304,1.80238247048717,4.66648714644326,3.06392802484542e-06,8.29830312793618e-05,"TRUE","ENSG00000186684","339761","cytochrome P450 family 27 subfamily C member 1"
"ENSG00000244509",611.056802692089,8.37157372211346,1.50324337076148,5.56900757717811,2.56194346154184e-08,1.08911783813191e-06,"TRUE","ENSG00000244509","27350","apolipoprotein B mRNA editing enzyme catalytic subunit 3C"
"ENSG00000122861",1808.14882736982,8.35200011967856,0.950234628508978,8.78940828833375,1.50349724966396e-18,3.45845559128181e-16,"TRUE","ENSG00000122861","5328","plasminogen activator, urokinase"
"ENSG00000256443",30.5153069868504,-8.31384770300662,1.63539175339824,-5.08370406401461,3.70144500798403e-07,1.24061206734666e-05,"TRUE","ENSG00000256443",NA,NA
"ENSG00000085831",551.656543774826,-8.30408651840552,0.659831782106596,-12.5851569196829,2.54835882501837e-36,3.89018558088259e-33,"TRUE","ENSG00000085831","22996","tetratricopeptide repeat domain 39A"
"ENSG00000122707",95.5470652928632,8.27940604196553,1.21697565524563,6.80326348869683,1.0227533751886e-11,7.73606967394908e-10,"TRUE","ENSG00000122707","8434","reversion inducing cysteine rich protein with kazal motifs"
"ENSG00000167861",810.03040567238,-8.27616196455037,0.672962833627374,-12.2980966421884,9.27336120832957e-35,1.19783293392515e-31,"TRUE","ENSG00000167861","283987","HID1 domain containing"
"ENSG00000142552",750.810606837634,8.26838652052347,0.930005071326779,8.89068971282865,6.07307495642794e-19,1.49969227453438e-16,"TRUE","ENSG00000142552","57333","reticulocalbin 3"
"ENSG00000132639",197.688000203368,8.26772380006854,1.40646681450049,5.87836393637545,4.14341177389635e-09,2.01670059441355e-07,"TRUE","ENSG00000132639","6616","synaptosome associated protein 25"
"ENSG00000153823",378.493510011612,8.26137404893083,1.38675067425001,5.95736075873827,NA,NA,NA,"ENSG00000153823","55022","phosphotyrosine interaction domain containing 1"
"ENSG00000196460",25.584253450969,8.22716449251245,1.70812108574414,4.81649958025563,1.46098472204904e-06,4.2591762938624e-05,"TRUE","ENSG00000196460","731220","regulatory factor X8"
"ENSG00000135919",2078.17235740272,8.1800738609635,0.67439951778424,12.1294183125151,7.37715824044232e-34,8.2584827449005e-31,"TRUE","ENSG00000135919","5270","serpin family E member 2"
"ENSG00000187957",409.19031220159,8.16580462747243,1.07182939971804,7.61856749742128,2.56506349701278e-14,3.16709898837049e-12,"TRUE","ENSG00000187957","92737","delta/notch like EGF repeat containing"
"ENSG00000186469",85.4958504092421,8.12567350768785,1.36647361014555,5.94645476309075,2.74012214451544e-09,1.36130565238767e-07,"TRUE","ENSG00000186469","54331","G protein subunit gamma 2"
"ENSG00000091831",843.492938625828,-8.12114165397983,0.827876343322099,-9.80960709831536,1.0236635386693e-22,4.19252637593536e-20,"TRUE","ENSG00000091831","2099","estrogen receptor 1"
"ENSG00000203697",52.1363429632733,-8.11983548146562,1.5018194032608,-5.4066657174861,6.42088190313308e-08,2.51327386753871e-06,"TRUE","ENSG00000203697","388743","calpain 8"
"ENSG00000159247",51.6890305071417,-8.10794378025276,1.59620674819201,-5.07950726899034,3.78415046493157e-07,1.26078282950657e-05,"TRUE","ENSG00000159247",NA,NA
"ENSG00000184838",85.7859843825033,8.10296886640588,1.30807087041752,6.19459468875683,5.84352031775814e-10,3.31501328296604e-08,"TRUE","ENSG00000184838","51334","proline rich 16"
"ENSG00000241484",331.596175805877,-8.09527998222794,0.773160752596781,-10.4703710774747,1.1817882667591e-25,7.63253406746874e-23,"TRUE","ENSG00000241484","23779","Rho GTPase activating protein 8"
"ENSG00000038427",986.394870352161,8.08422840324141,1.71596851857764,4.71117524343768,NA,NA,NA,"ENSG00000038427","1462","versican"
"ENSG00000122862",966.41029082728,8.07740024527225,1.74091257973491,4.63975063383264,3.48829842338118e-06,9.28296467914686e-05,"TRUE","ENSG00000122862","5552","serglycin"
"ENSG00000120708",10486.8386429732,8.0741482255899,0.943457838779669,8.55803820129741,1.14804325968299e-17,2.4097428020746e-15,"TRUE","ENSG00000120708","7045","transforming growth factor beta induced"
"ENSG00000184956",650.685255367521,-8.07082233681892,1.75301052729134,-4.60397824837339,NA,NA,NA,"ENSG00000184956","4588","mucin 6, oligomeric mucus/gel-forming"
"ENSG00000078098",44.7389328253618,8.06584207014653,1.58863948755389,5.07720104739807,3.83035508640411e-07,1.27364995269105e-05,"TRUE","ENSG00000078098","2191","fibroblast activation protein alpha"
"ENSG00000261437",25.622672464193,-8.063036819527,1.42831006983125,-5.64515856173975,1.65029080398107e-08,7.23542641787208e-07,"TRUE","ENSG00000261437","100288748","long intergenic non-protein coding RNA 2894"
"ENSG00000170099",1632.76094722919,-8.05510357517436,3.03066742668669,-2.65786456944921,NA,NA,NA,"ENSG00000170099","866","serpin family A member 6"
"ENSG00000167601",1865.13578726418,8.0528332924998,0.882952763746208,9.12034439796427,7.48859731418979e-20,2.06145124753893e-17,"TRUE","ENSG00000167601","558","AXL receptor tyrosine kinase"
"ENSG00000260653",25.394965228298,-8.05026414360413,1.77973924997407,-4.5232829155852,6.08877654258209e-06,0.000152373674669208,"TRUE","ENSG00000260653","100653233","uncharacterized LOC100653233"
"ENSG00000136960",208.734575583907,8.0338584586579,1.50334853242748,5.34397598784727,9.09296189156975e-08,3.47810970576855e-06,"TRUE","ENSG00000136960","5168","ectonucleotide pyrophosphatase/phosphodiesterase 2"
"ENSG00000171951",409.507469068927,8.03274500697236,1.36910992247613,5.86712934812756,4.43404767658442e-09,2.12732938814873e-07,"TRUE","ENSG00000171951","7857","secretogranin II"
"ENSG00000179023",89.8778372287914,-8.03199619346156,1.51635034166503,-5.29692642443173,1.17768118994433e-07,4.34629066847147e-06,"TRUE","ENSG00000179023","127707","kelch domain containing 7A"
"ENSG00000188883",184.843646408273,-8.02029412857019,1.19864658836725,-6.69112497912758,2.21461417989253e-11,1.5824596301598e-09,"TRUE","ENSG00000188883","346689","killer cell lectin like receptor G2"
"ENSG00000000971",276.717250582231,8.01653194255393,1.20672452931103,6.64321620041226,3.06911130304728e-11,2.17453658231097e-09,"TRUE","ENSG00000000971","3075","complement factor H"
"ENSG00000197320",24.7119043395255,-8.01046308342037,1.69697485154154,-4.72043712147156,2.35338351203699e-06,6.58633598902086e-05,"TRUE","ENSG00000197320","340268","C3 and PZP like alpha-2-macroglobulin domain containing 8 pseudogene"
"ENSG00000175591",277.175427054736,-8.00732871903208,0.924836010896696,-8.65810654503861,4.7966509080102e-18,1.04604366295204e-15,"TRUE","ENSG00000175591","5029","purinergic receptor P2Y2"
"ENSG00000134013",6687.71335489421,7.99238671862688,1.19131172180922,6.70889622951836,1.96102055009872e-11,1.4146427629352e-09,"TRUE","ENSG00000134013","4017","lysyl oxidase like 2"
"ENSG00000214290",24.3779821751365,-7.99099429164027,1.79417105953073,-4.45386422280734,8.43384464644235e-06,0.000204359479513795,"TRUE","ENSG00000214290","120376","colorectal cancer associated 2"
"ENSG00000159166",586.784746364989,-7.99057779467596,1.12380093778716,-7.11031422558691,1.15779049711647e-12,1.07412254296021e-10,"TRUE","ENSG00000159166","3898","ladinin 1"
"ENSG00000089199",21.6765545357488,7.99054720626227,1.72213527965125,4.63990680678722,3.48566331912624e-06,9.28296467914686e-05,"TRUE","ENSG00000089199","1114","chromogranin B"
"ENSG00000188959",179.004851615834,-7.98633181652251,1.11889727752527,-7.13768098013994,9.49186069070932e-13,9.1078471267652e-11,"TRUE","ENSG00000188959","401546","chromosome 9 open reading frame 152"
"ENSG00000115339",618.496532103701,-7.97997619007627,0.785736807243732,-10.1560422224193,3.11464330979203e-24,1.68713195025896e-21,"TRUE","ENSG00000115339","2591","polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000168542",530.103572081013,7.97585907001936,1.49773521895874,5.32527977512898,1.00797772282071e-07,3.79505872681735e-06,"TRUE","ENSG00000168542","1281","collagen type III alpha 1 chain"
"ENSG00000174945",267.634884067797,-7.96246360491539,1.26300457260554,-6.30438224660505,2.89345602943193e-10,1.77505452777019e-08,"TRUE","ENSG00000174945","155185","archaelysin family metallopeptidase 1"
"ENSG00000237330",128.545391790085,-7.94424285338123,0.972171265760937,-8.17164951605838,3.04201194292661e-16,5.21239434139017e-14,"TRUE","ENSG00000237330","401934","ring finger protein 223"
"ENSG00000180447",518.060671996347,7.90196082671907,1.20301553428329,6.56846117238771,NA,NA,NA,"ENSG00000180447","2619","growth arrest specific 1"
"ENSG00000270149",83.5412169255305,-7.89834063597168,1.21293395674077,-6.51176479319205,7.42729567180345e-11,4.94917257622712e-09,"TRUE","ENSG00000270149",NA,NA
"ENSG00000196636",74.7822151190721,7.8915356001072,1.19956618873863,6.5786579133289,4.7471353088792e-11,3.24040228076014e-09,"TRUE","ENSG00000196636","57001","succinate dehydrogenase complex assembly factor 3"
"ENSG00000175592",918.519531683483,7.88130453526977,1.10624180653922,7.1243958496974,1.04538202323807e-12,9.91754516057266e-11,"TRUE","ENSG00000175592","8061","FOS like 1, AP-1 transcription factor subunit"
"ENSG00000145242",20.0562660879658,7.87718268142222,1.56041264052787,5.048140778171,4.461303646275e-07,1.4636230555925e-05,"TRUE","ENSG00000145242","2044","EPH receptor A5"
"ENSG00000154096",667.408442951389,7.85833198659743,1.71060141676757,4.59390008073702,4.35037745141156e-06,0.00011290809608053,"TRUE","ENSG00000154096","7070","Thy-1 cell surface antigen"
"ENSG00000225206",37.8954739170846,7.82869906081311,1.60598126839169,4.87471380575512,1.08966312190206e-06,3.2850310849155e-05,"TRUE","ENSG00000225206","400765","MIR137 host gene"
"ENSG00000181885",425.507914334027,-7.82497244705175,0.754564702440379,-10.3701808761324,3.38882704881255e-25,2.10759940013557e-22,"TRUE","ENSG00000181885","1366","claudin 7"
"ENSG00000141738",826.238520735868,-7.80715563053009,1.44384245006713,-5.4072074346942,NA,NA,NA,"ENSG00000141738","2886","growth factor receptor bound protein 7"
"ENSG00000144339",37.3842895955406,7.80588602954688,1.59468052189801,4.89495289016021,9.83292806717035e-07,2.99120521927399e-05,"TRUE","ENSG00000144339","23671","transmembrane protein with EGF like and two follistatin like domains 2"
"ENSG00000178538",78.6403066328889,-7.80515845514808,1.34347432591112,-5.80968188569944,6.25916600495656e-09,2.93586356299527e-07,"TRUE","ENSG00000178538","767","carbonic anhydrase 8"
"ENSG00000269516",21.2585310185344,-7.79292426589644,1.69421070346807,-4.59973735849042,4.23023944143017e-06,0.00011064514127803,"TRUE","ENSG00000269516",NA,NA
"ENSG00000170558",941.853887583345,7.76856886875636,1.16606645993482,6.66220077129272,2.69757161528012e-11,1.91939078660101e-09,"TRUE","ENSG00000170558","1000","cadherin 2"
"ENSG00000026025",21014.3238841585,7.76534374060061,0.962720824337452,8.06603902636546,7.2615606298339e-16,1.17246275092472e-13,"TRUE","ENSG00000026025","7431","vimentin"
"ENSG00000268119",40.0325969573488,-7.73890724240703,1.58445548904474,-4.88426926216321,1.03813130047192e-06,3.14662469269396e-05,"TRUE","ENSG00000268119","105372321","uncharacterized LOC105372321"
"ENSG00000268658",20.4400024335694,-7.73647624402029,1.46596416140116,-5.27739793899588,1.31031138657134e-07,4.80409362517597e-06,"TRUE","ENSG00000268658","400680","long intergenic non-protein coding RNA 664"
"ENSG00000160886",580.756417820238,7.73492122197617,1.08771176578894,7.11118649743197,1.150495477814e-12,1.07328444796959e-10,"TRUE","ENSG00000160886","54742","lymphocyte antigen 6 family member K"
"ENSG00000249421",20.2025759811065,-7.72065959564327,1.88465881754166,-4.09658211013178,4.19294809760396e-05,0.00083224567913671,"TRUE","ENSG00000249421","103689846","ADAMTS19 antisense RNA 1"
"ENSG00000104368",766.555093940221,7.71909839369349,1.11130934384647,6.94594933124212,3.75923685926382e-12,3.14055250451533e-10,"TRUE","ENSG00000104368","5327","plasminogen activator, tissue type"
"ENSG00000151388",344.244031658209,7.71329535954454,1.0761482713992,7.16750243859593,7.63783077769627e-13,7.45665432669045e-11,"TRUE","ENSG00000151388","81792","ADAM metallopeptidase with thrombospondin type 1 motif 12"
"ENSG00000228613",20.0943173065612,-7.71111010006554,1.49199589771605,-5.16831856700794,2.36209438888731e-07,8.24621392478081e-06,"TRUE","ENSG00000228613",NA,NA
"ENSG00000183036",19.99605640296,-7.70592732846009,1.53416176051957,-5.02289101890426,5.08994295209118e-07,1.64682701448006e-05,"TRUE","ENSG00000183036","5121","Purkinje cell protein 4"
"ENSG00000244586",34.7649908299419,7.70108631222355,1.6189389033951,4.75687272451942,1.96615043620916e-06,5.60536470710089e-05,"TRUE","ENSG00000244586",NA,NA
"ENSG00000259207",130.253784616724,7.68805455095919,1.54423740305615,4.97854444902318,NA,NA,NA,"ENSG00000259207","3690","integrin subunit beta 3"
"ENSG00000106078",428.793339188321,-7.68618082785693,0.825056771264141,-9.31594175765659,1.20875385624921e-20,3.82969712342201e-18,"TRUE","ENSG00000106078","23242","cordon-bleu WH2 repeat protein"
"ENSG00000175318",72.4153767499391,-7.67666368123258,1.3489621137966,-5.69079264919229,1.26450987334922e-08,5.67744646879146e-07,"TRUE","ENSG00000175318","196996","GRAM domain containing 2A"
"ENSG00000268104",175.857769477835,-7.66557458696875,1.12836700838307,-6.79351180069803,1.0943628177999e-11,8.19469149610153e-10,"TRUE","ENSG00000268104","11254","solute carrier family 6 member 14"
"ENSG00000089356",346.144337912223,-7.658655237513,0.838270794189286,-9.13625440681121,6.46528291830459e-20,1.87181087524432e-17,"TRUE","ENSG00000089356","5349","FXYD domain containing ion transport regulator 3"
"ENSG00000171587",69.9925793512462,-7.65844895712547,1.54016581441697,-4.97248340758982,6.61006301945002e-07,2.08639432749257e-05,"TRUE","ENSG00000171587","1826","DS cell adhesion molecule"
"ENSG00000121270",332.115818820369,-7.65839781658737,1.39268930353587,-5.49899952354312,3.81952167134367e-08,1.58363970136303e-06,"TRUE","ENSG00000121270","85320","ATP binding cassette subfamily C member 11"
"ENSG00000090530",1549.31848285433,7.62212954734577,1.11629920186636,6.82803457585762,8.60858415524245e-12,6.60070069108818e-10,"TRUE","ENSG00000090530","55214","prolyl 3-hydroxylase 2"
"ENSG00000165215",632.271171730141,-7.61079757703241,0.917866980730162,-8.29183066480726,1.11518617591169e-16,2.03545720281621e-14,"TRUE","ENSG00000165215","1365","claudin 3"
"ENSG00000154175",211.903716137301,7.60951815343622,1.04563996151157,7.2773788622577,3.40368395995683e-13,3.50642092365614e-11,"TRUE","ENSG00000154175","25890","ABI family member 3 binding protein"
"ENSG00000243509",440.870151846886,7.60618280664598,1.61021979071499,4.72369228754082,NA,NA,NA,"ENSG00000243509","8771","TNF receptor superfamily member 6b"
"ENSG00000137868",241.660027828585,7.59740367111702,1.02280670186705,7.42799559022109,1.10255633400841e-13,1.19445973939802e-11,"TRUE","ENSG00000137868","64220","signaling receptor and transporter of retinol STRA6"
"ENSG00000162069",198.100950206952,-7.57127413343054,0.808167423470162,-9.36844756859971,7.36071609779647e-21,2.47202289428397e-18,"TRUE","ENSG00000162069","146439","BICD family like cargo adaptor 2"
